=============================================================
 starting episode: 100/2000
Client connected on 3109..............
Ep:100 step:0(64193), a_t=[s= 1.00, t= 1.000000, b= 0.000001], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  15224.45, epsilon=  0.813, speed=  0.20, gear= 1, damage= 0.00
Ep:165 step:20(80717), a_t=[s= 0.65, t= 0.581377, b= 0.000000], r_t=[r= 126.41, prog= 173.40, pen=-46.99, r_old= 126.41], Reward=  1362.15 /  1362.15 /  24766.61, epsilon=  0.784, speed=  61.28, gear= 1, damage= 0.00
Ep:165 step:40(80737), a_t=[s= 0.07, t= 0.705655, b= 0.000000], r_t=[r= 194.25, prog= 236.14, pen=-41.89, r_old= 194.25], Reward=  4416.43 /  4416.43 /  24766.61, epsilon=  0.784, speed=  79.55, gear= 1, damage= 0.00
Ep:165 step:60(80757), a_t=[s= 1.00, t= 0.503012, b= 0.000000], r_t=[r= 143.05, prog= 225.81, pen=-82.76, r_old= 143.05], Reward=  7758.68 /  7758.68 /  24766.61, epsilon=  0.784, speed=  77.51, gear= 1, damage= 0.00
Ep:165 step:80(80777), a_t=[s= 0.04, t= 0.666239, b= 0.000000], r_t=[r= 101.86, prog= 227.26, pen=-125.39, r_old= 101.86], Reward=  10851.19 /  10851.19 /  24766.61, epsilon=  0.784, speed=  79.39, gear= 1, damage= 0.00
Ep:165 step:100(80797), a_t=[s=-0.26, t= 0.602518, b= 0.118821], r_t=[r= 64.10, prog= 171.58, pen=-107.48, r_old= 64.10], Reward=  13116.98 /  13116.98 /  24766.61, epsilon=  0.784, speed=  64.27, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 166/2000
Client connected on 3109..............
Ep:166 step:0(80805), a_t=[s= 0.56, t= 0.540921, b= 0.000000], r_t=[r= 0.23, prog= 0.23, pen=-0.00, r_old= 0.23], Reward=  0.23 /  0.23 /  24766.61, epsilon=  0.784, speed=  0.08, gear= 1, damage= 0.00
Ep:166 step:20(80825), a_t=[s=-0.31, t= 0.647272, b= 0.000000], r_t=[r= 156.90, prog= 191.07, pen=-34.17, r_old= 156.90], Reward=  1400.28 /  1400.28 /  24766.61, epsilon=  0.784, speed=  63.79, gear= 1, damage= 0.00
Ep:166 step:40(80845), a_t=[s= 0.70, t= 0.541231, b= 0.000000], r_t=[r= 197.24, prog= 230.64, pen=-33.41, r_old= 197.24], Reward=  5395.78 /  5395.78 /  24766.61, epsilon=  0.784, speed=  79.78, gear= 1, damage= 0.00
META = 1 ... Running backwards
Ep:166 step:60(80865), a_t=[s=-0.29, t= 0.628300, b= 0.117915], r_t=[r= 46.56, prog= 33.54, pen= 13.02, r_old= 46.56], Reward=  6856.68 /  6836.70 /  24766.61, epsilon=  0.784, speed= -21.75, gear= 1, damage= 202.00
=============================================================
 starting episode: 167/2000
Client connected on 3109..............
Ep:167 step:0(80866), a_t=[s= 0.49, t= 0.675176, b= 0.000000], r_t=[r= 0.62, prog= 0.62, pen=-0.00, r_old= 0.62], Reward=  0.62 /  0.62 /  24766.61, epsilon=  0.784, speed=  0.21, gear= 1, damage= 0.00
Ep:167 step:20(80886), a_t=[s= 0.96, t= 0.496217, b= 0.000000], r_t=[r= 156.48, prog= 163.46, pen=-6.98, r_old= 156.48], Reward=  1332.47 /  1332.47 /  24766.61, epsilon=  0.784, speed=  54.49, gear= 1, damage= 0.00
Ep:167 step:40(80906), a_t=[s= 0.30, t= 0.630069, b= 0.000000], r_t=[r= 235.33, prog= 250.52, pen=-15.19, r_old= 235.33], Reward=  5250.53 /  5250.53 /  24766.61, epsilon=  0.784, speed=  83.82, gear= 1, damage= 0.00
Ep:167 step:60(80926), a_t=[s=-0.83, t= 0.574752, b= 0.153234], r_t=[r= 158.38, prog= 226.98, pen=-68.60, r_old= 158.38], Reward=  9153.00 /  9153.00 /  24766.61, epsilon=  0.784, speed=  80.03, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 168/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:168 step:0(80946), a_t=[s=-0.18, t= 0.585546, b= 0.000000], r_t=[r= 0.40, prog= 0.40, pen=-0.00, r_old= 0.40], Reward=  0.40 /  0.40 /  24766.61, epsilon=  0.784, speed=  0.13, gear= 1, damage= 0.00
Ep:168 step:20(80966), a_t=[s= 1.00, t= 0.491024, b= 0.000000], r_t=[r= 169.81, prog= 182.05, pen=-12.24, r_old= 169.81], Reward=  1483.60 /  1483.60 /  24766.61, epsilon=  0.783, speed=  61.46, gear= 1, damage= 0.00
Ep:168 step:40(80986), a_t=[s= 0.43, t= 0.679126, b= 0.000000], r_t=[r= 105.27, prog= 236.58, pen=-131.32, r_old= 105.27], Reward=  4524.60 /  4524.60 /  24766.61, epsilon=  0.783, speed=  81.57, gear= 1, damage= 0.00
Ep:168 step:60(81006), a_t=[s=-1.00, t= 0.643938, b= 0.164784], r_t=[r=-0.75, prog= 0.16, pen=-0.92, r_old=-0.75], Reward=  4322.24 /  4332.05 /  24766.61, epsilon=  0.783, speed=  0.37, gear= 1, damage= 903.00
Ep:168 step:80(81026), a_t=[s=-0.28, t= 0.602563, b= 0.090478], r_t=[r=-0.12, prog= 0.03, pen=-0.15, r_old=-0.12], Reward=  4320.45 /  4330.27 /  24766.61, epsilon=  0.783, speed=  0.06, gear= 1, damage= 903.00
Ep:168 step:100(81046), a_t=[s=-0.05, t= 0.620015, b= 0.097094], r_t=[r=-0.20, prog= 0.04, pen=-0.24, r_old=-0.20], Reward=  4319.18 /  4329.00 /  24766.61, epsilon=  0.783, speed=  0.10, gear= 1, damage= 903.00
Ep:168 step:120(81066), a_t=[s=-1.00, t= 0.573252, b= 0.129249], r_t=[r=-0.23, prog= 0.05, pen=-0.28, r_old=-0.23], Reward=  4316.69 /  4326.50 /  24766.61, epsilon=  0.783, speed=  0.11, gear= 1, damage= 903.00
Ep:168 step:140(81086), a_t=[s=-0.52, t= 0.542641, b= 0.084558], r_t=[r=-0.21, prog= 0.05, pen=-0.26, r_old=-0.21], Reward=  4314.45 /  4324.27 /  24766.61, epsilon=  0.783, speed=  0.11, gear= 1, damage= 903.00
Ep:168 step:160(81106), a_t=[s=-0.52, t= 0.523601, b= 0.156944], r_t=[r=-0.21, prog= 0.05, pen=-0.26, r_old=-0.21], Reward=  4312.18 /  4322.00 /  24766.61, epsilon=  0.783, speed=  0.11, gear= 1, damage= 903.00
Ep:168 step:180(81126), a_t=[s=-1.00, t= 0.581624, b= 0.139704], r_t=[r= 0.00, prog=-0.01, pen= 0.01, r_old= 0.00], Reward=  4311.00 /  4320.82 /  24766.61, epsilon=  0.783, speed= -0.02, gear= 1, damage= 903.00
Ep:168 step:200(81146), a_t=[s=-0.54, t= 0.534081, b= 0.121476], r_t=[r=-0.11, prog= 0.03, pen=-0.13, r_old=-0.11], Reward=  4309.37 /  4319.19 /  24766.61, epsilon=  0.783, speed=  0.05, gear= 1, damage= 903.00
Ep:168 step:220(81166), a_t=[s=-1.00, t= 0.686582, b= 0.152141], r_t=[r=-0.00, prog=-0.03, pen= 0.03, r_old=-0.00], Reward=  4307.65 /  4317.47 /  24766.61, epsilon=  0.783, speed= -0.05, gear= 1, damage= 903.00
Ep:168 step:240(81186), a_t=[s=-0.61, t= 0.697930, b= 0.175404], r_t=[r=-0.00, prog=-0.01, pen= 0.01, r_old=-0.00], Reward=  4304.72 /  4314.54 /  24766.61, epsilon=  0.783, speed= -0.01, gear= 1, damage= 903.00
Ep:168 step:260(81206), a_t=[s=-1.00, t= 0.632253, b= 0.134725], r_t=[r=-0.14, prog= 0.05, pen=-0.18, r_old=-0.14], Reward=  4302.16 /  4311.98 /  24766.61, epsilon=  0.783, speed=  0.08, gear= 1, damage= 903.00
Ep:168 step:280(81226), a_t=[s=-0.55, t= 0.543532, b= 0.117312], r_t=[r=-0.15, prog= 0.07, pen=-0.22, r_old=-0.15], Reward=  4300.66 /  4310.48 /  24766.61, epsilon=  0.783, speed=  0.09, gear= 1, damage= 903.00
Ep:168 step:300(81246), a_t=[s=-0.04, t= 0.549155, b= 0.173501], r_t=[r=-0.07, prog= 0.03, pen=-0.10, r_old=-0.07], Reward=  4298.29 /  4308.11 /  24766.61, epsilon=  0.783, speed=  0.04, gear= 1, damage= 903.00
Ep:168 step:320(81266), a_t=[s= 0.05, t= 0.611127, b= 0.096509], r_t=[r=-0.13, prog= 0.06, pen=-0.19, r_old=-0.13], Reward=  4296.35 /  4306.16 /  24766.61, epsilon=  0.782, speed=  0.08, gear= 1, damage= 903.00
Ep:168 step:340(81286), a_t=[s= 0.47, t= 0.740329, b= 0.147987], r_t=[r=-0.27, prog= 0.13, pen=-0.40, r_old=-0.27], Reward=  4294.46 /  4304.27 /  24766.61, epsilon=  0.782, speed=  0.17, gear= 1, damage= 903.00
Ep:168 step:360(81306), a_t=[s=-1.00, t= 0.564764, b= 0.123688], r_t=[r=-0.05, prog= 0.03, pen=-0.08, r_old=-0.05], Reward=  4292.64 /  4302.45 /  24766.61, epsilon=  0.782, speed=  0.03, gear= 1, damage= 903.00
Ep:168 step:380(81326), a_t=[s= 0.22, t= 0.749171, b= 0.165031], r_t=[r=-0.14, prog= 0.07, pen=-0.21, r_old=-0.14], Reward=  4290.56 /  4300.37 /  24766.61, epsilon=  0.782, speed=  0.08, gear= 1, damage= 903.00
Ep:168 step:400(81346), a_t=[s=-1.00, t= 0.632308, b= 0.138593], r_t=[r=-0.18, prog= 0.09, pen=-0.27, r_old=-0.18], Reward=  4288.24 /  4298.06 /  24766.61, epsilon=  0.782, speed=  0.11, gear= 1, damage= 903.00
Ep:168 step:420(81366), a_t=[s=-0.33, t= 0.628047, b= 0.220061], r_t=[r=-0.00, prog=-0.01, pen= 0.00, r_old=-0.00], Reward=  4286.02 /  4295.83 /  24766.61, epsilon=  0.782, speed= -0.01, gear= 1, damage= 903.00
Ep:168 step:440(81386), a_t=[s=-0.02, t= 0.838648, b= 0.122007], r_t=[r=-0.11, prog= 0.05, pen=-0.16, r_old=-0.11], Reward=  4284.30 /  4294.12 /  24766.61, epsilon=  0.782, speed=  0.06, gear= 1, damage= 903.00
Ep:168 step:460(81406), a_t=[s=-0.72, t= 0.711609, b= 0.110738], r_t=[r=-0.05, prog= 0.02, pen=-0.08, r_old=-0.05], Reward=  4282.44 /  4292.25 /  24766.61, epsilon=  0.782, speed=  0.03, gear= 1, damage= 903.00
Ep:168 step:480(81426), a_t=[s= 0.40, t= 0.604341, b= 0.199065], r_t=[r=-0.07, prog= 0.04, pen=-0.11, r_old=-0.07], Reward=  4280.54 /  4290.35 /  24766.61, epsilon=  0.782, speed=  0.05, gear= 1, damage= 903.00
Ep:168 step:500(81446), a_t=[s=-0.74, t= 0.553397, b= 0.107379], r_t=[r=-0.05, prog= 0.03, pen=-0.07, r_old=-0.05], Reward=  4278.92 /  4288.74 /  24766.61, epsilon=  0.782, speed=  0.03, gear= 1, damage= 903.00
Ep:168 step:520(81466), a_t=[s=-0.69, t= 0.700657, b= 0.065853], r_t=[r=-0.01, prog=-0.03, pen= 0.02, r_old=-0.01], Reward=  4277.26 /  4287.08 /  24766.61, epsilon=  0.782, speed= -0.04, gear= 1, damage= 903.00
Ep:168 step:540(81486), a_t=[s=-1.00, t= 0.644231, b= 0.175765], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward=  4275.56 /  4285.38 /  24766.61, epsilon=  0.782, speed= -0.00, gear= 1, damage= 903.00
Ep:168 step:560(81506), a_t=[s= 0.72, t= 0.666741, b= 0.163478], r_t=[r=-0.17, prog= 0.10, pen=-0.27, r_old=-0.17], Reward=  4273.31 /  4283.12 /  24766.61, epsilon=  0.782, speed=  0.11, gear= 1, damage= 903.00
Ep:168 step:580(81526), a_t=[s=-0.56, t= 0.654541, b= 0.093480], r_t=[r=-0.14, prog= 0.09, pen=-0.23, r_old=-0.14], Reward=  4270.64 /  4280.46 /  24766.61, epsilon=  0.782, speed=  0.10, gear= 1, damage= 903.00
Ep:168 step:600(81546), a_t=[s=-1.00, t= 0.666348, b= 0.131233], r_t=[r=-0.04, prog= 0.03, pen=-0.07, r_old=-0.04], Reward=  4269.10 /  4278.91 /  24766.61, epsilon=  0.782, speed=  0.03, gear= 1, damage= 903.00
Ep:168 step:620(81566), a_t=[s=-0.11, t= 0.614761, b= 0.077565], r_t=[r=-0.11, prog= 0.08, pen=-0.18, r_old=-0.11], Reward=  4267.25 /  4277.06 /  24766.61, epsilon=  0.781, speed=  0.08, gear= 1, damage= 903.00
Ep:168 step:640(81586), a_t=[s=-0.62, t= 0.487203, b= 0.110965], r_t=[r=-0.06, prog= 0.04, pen=-0.10, r_old=-0.06], Reward=  4265.64 /  4275.45 /  24766.61, epsilon=  0.781, speed=  0.04, gear= 1, damage= 903.00
Ep:168 step:660(81606), a_t=[s=-0.89, t= 0.521412, b= 0.103961], r_t=[r=-0.01, prog= 0.00, pen=-0.01, r_old=-0.01], Reward=  4263.80 /  4273.62 /  24766.61, epsilon=  0.781, speed=  0.00, gear= 1, damage= 903.00
Ep:168 step:680(81626), a_t=[s=-1.00, t= 0.513013, b= 0.116310], r_t=[r=-0.02, prog=-0.05, pen= 0.02, r_old=-0.02], Reward=  4262.05 /  4271.86 /  24766.61, epsilon=  0.781, speed= -0.05, gear= 1, damage= 903.00
Ep:168 step:700(81646), a_t=[s= 0.94, t= 0.584000, b= 0.100891], r_t=[r=-0.12, prog= 0.10, pen=-0.21, r_old=-0.12], Reward=  4260.58 /  4270.40 /  24766.61, epsilon=  0.781, speed=  0.09, gear= 1, damage= 903.00
Ep:168 step:720(81666), a_t=[s=-1.00, t= 0.601046, b= 0.185568], r_t=[r=-0.09, prog= 0.07, pen=-0.16, r_old=-0.09], Reward=  4258.66 /  4268.47 /  24766.61, epsilon=  0.781, speed=  0.07, gear= 1, damage= 903.00
Ep:168 step:740(81686), a_t=[s=-0.03, t= 0.529021, b= 0.192039], r_t=[r=-0.09, prog= 0.08, pen=-0.17, r_old=-0.09], Reward=  4256.76 /  4266.58 /  24766.61, epsilon=  0.781, speed=  0.07, gear= 1, damage= 903.00
Ep:168 step:760(81706), a_t=[s=-0.34, t= 0.553400, b= 0.148163], r_t=[r=-0.01, prog= 0.01, pen=-0.01, r_old=-0.01], Reward=  4254.82 /  4264.64 /  24766.61, epsilon=  0.781, speed=  0.00, gear= 1, damage= 903.00
Ep:168 step:780(81726), a_t=[s=-1.00, t= 0.461259, b= 0.095788], r_t=[r=-0.14, prog= 0.13, pen=-0.27, r_old=-0.14], Reward=  4253.33 /  4263.14 /  24766.61, epsilon=  0.781, speed=  0.11, gear= 1, damage= 903.00
Ep:168 step:800(81746), a_t=[s= 0.05, t= 0.600708, b= 0.177359], r_t=[r=-0.07, prog= 0.07, pen=-0.13, r_old=-0.07], Reward=  4252.01 /  4261.83 /  24766.61, epsilon=  0.781, speed=  0.06, gear= 1, damage= 903.00
Ep:168 step:820(81766), a_t=[s=-0.83, t= 0.511112, b= 0.171886], r_t=[r=-0.08, prog= 0.08, pen=-0.16, r_old=-0.08], Reward=  4250.00 /  4259.82 /  24766.61, epsilon=  0.781, speed=  0.07, gear= 1, damage= 903.00
Ep:168 step:840(81786), a_t=[s=-0.20, t= 0.683910, b= 0.112697], r_t=[r=-0.15, prog= 0.16, pen=-0.31, r_old=-0.15], Reward=  4248.10 /  4257.92 /  24766.61, epsilon=  0.781, speed=  0.13, gear= 1, damage= 903.00
Ep:168 step:860(81806), a_t=[s= 0.09, t= 0.532102, b= 0.145218], r_t=[r=-0.18, prog= 0.22, pen=-0.41, r_old=-0.18], Reward=  4246.27 /  4256.09 /  24766.61, epsilon=  0.781, speed=  0.17, gear= 1, damage= 903.00
Ep:168 step:880(81826), a_t=[s=-0.69, t= 0.725086, b= 0.177713], r_t=[r=-0.20, prog= 0.26, pen=-0.46, r_old=-0.20], Reward=  4244.69 /  4254.51 /  24766.61, epsilon=  0.781, speed=  0.19, gear= 1, damage= 903.00
Ep:168 step:900(81846), a_t=[s= 0.08, t= 0.523054, b= 0.145102], r_t=[r=-0.09, prog= 0.12, pen=-0.21, r_old=-0.09], Reward=  4243.45 /  4253.27 /  24766.61, epsilon=  0.781, speed=  0.09, gear= 1, damage= 903.00
Ep:168 step:920(81866), a_t=[s=-0.80, t= 0.602666, b= 0.091978], r_t=[r=-0.05, prog= 0.06, pen=-0.11, r_old=-0.05], Reward=  4242.24 /  4252.06 /  24766.61, epsilon=  0.780, speed=  0.05, gear= 1, damage= 903.00
Ep:168 step:940(81886), a_t=[s=-0.67, t= 0.519778, b= 0.120910], r_t=[r=-0.04, prog=-0.07, pen= 0.03, r_old=-0.04], Reward=  4240.48 /  4250.29 /  24766.61, epsilon=  0.780, speed= -0.05, gear= 1, damage= 903.00
Ep:168 step:960(81906), a_t=[s=-1.00, t= 0.560499, b= 0.101588], r_t=[r=-0.05, prog= 0.07, pen=-0.12, r_old=-0.05], Reward=  4238.31 /  4248.12 /  24766.61, epsilon=  0.780, speed=  0.05, gear= 1, damage= 903.00
Ep:168 step:980(81926), a_t=[s=-0.59, t= 0.479379, b= 0.130185], r_t=[r=-0.09, prog= 0.15, pen=-0.24, r_old=-0.09], Reward=  4237.05 /  4246.87 /  24766.61, epsilon=  0.780, speed=  0.10, gear= 1, damage= 903.00
Ep:168 step:1000(81946), a_t=[s=-0.38, t= 0.677019, b= 0.073320], r_t=[r=-0.16, prog= 0.30, pen=-0.47, r_old=-0.16], Reward=  4235.25 /  4245.06 /  24766.61, epsilon=  0.780, speed=  0.20, gear= 1, damage= 903.00
Ep:168 step:1020(81966), a_t=[s= 0.48, t= 0.680488, b= 0.135522], r_t=[r=-0.01, prog= 0.02, pen=-0.03, r_old=-0.01], Reward=  4233.78 /  4243.59 /  24766.61, epsilon=  0.780, speed=  0.01, gear= 1, damage= 903.00
Ep:168 step:1040(81986), a_t=[s=-0.27, t= 0.466653, b= 0.102499], r_t=[r=-0.05, prog= 0.12, pen=-0.18, r_old=-0.05], Reward=  4232.47 /  4242.29 /  24766.61, epsilon=  0.780, speed=  0.08, gear= 1, damage= 903.00
Ep:168 step:1060(82006), a_t=[s=-1.00, t= 0.615314, b= 0.118655], r_t=[r=-0.09, prog= 0.21, pen=-0.30, r_old=-0.09], Reward=  4230.88 /  4240.69 /  24766.61, epsilon=  0.780, speed=  0.13, gear= 1, damage= 903.00
Ep:168 step:1080(82026), a_t=[s=-0.82, t= 0.613355, b= 0.152002], r_t=[r=-0.03, prog= 0.07, pen=-0.10, r_old=-0.03], Reward=  4229.37 /  4239.18 /  24766.61, epsilon=  0.780, speed=  0.04, gear= 1, damage= 903.00
Ep:168 step:1100(82046), a_t=[s=-1.00, t= 0.711105, b= 0.095398], r_t=[r=-0.02, prog=-0.03, pen= 0.01, r_old=-0.02], Reward=  4227.94 /  4237.75 /  24766.61, epsilon=  0.780, speed= -0.02, gear= 1, damage= 903.00
Ep:168 step:1120(82066), a_t=[s=-0.86, t= 0.583506, b= 0.082453], r_t=[r=-0.12, prog= 0.37, pen=-0.48, r_old=-0.12], Reward=  4226.33 /  4236.15 /  24766.61, epsilon=  0.780, speed=  0.21, gear= 1, damage= 903.00
Ep:168 step:1140(82086), a_t=[s= 0.25, t= 0.640371, b= 0.127740], r_t=[r=-0.02, prog= 0.07, pen=-0.08, r_old=-0.02], Reward=  4225.06 /  4234.88 /  24766.61, epsilon=  0.780, speed=  0.04, gear= 1, damage= 903.00
Ep:168 step:1160(82106), a_t=[s=-0.75, t= 0.695071, b= 0.085466], r_t=[r=-0.06, prog= 0.28, pen=-0.34, r_old=-0.06], Reward=  4223.70 /  4233.51 /  24766.61, epsilon=  0.780, speed=  0.15, gear= 1, damage= 903.00
Ep:168 step:1180(82126), a_t=[s=-0.65, t= 0.618387, b= 0.177882], r_t=[r=-0.03, prog= 0.14, pen=-0.17, r_old=-0.03], Reward=  4222.67 /  4232.48 /  24766.61, epsilon=  0.780, speed=  0.07, gear= 1, damage= 903.00
Ep:168 step:1200(82146), a_t=[s= 0.17, t= 0.574284, b= 0.193119], r_t=[r=-0.08, prog= 0.49, pen=-0.57, r_old=-0.08], Reward=  4221.55 /  4231.36 /  24766.61, epsilon=  0.780, speed=  0.25, gear= 1, damage= 903.00
Ep:168 step:1220(82166), a_t=[s=-0.89, t= 0.554111, b= 0.206958], r_t=[r=-0.03, prog= 0.33, pen=-0.36, r_old=-0.03], Reward=  4220.54 /  4230.35 /  24766.61, epsilon=  0.779, speed=  0.16, gear= 1, damage= 903.00
Ep:168 step:1240(82186), a_t=[s=-0.92, t= 0.605356, b= 0.154488], r_t=[r=-0.01, prog= 0.10, pen=-0.11, r_old=-0.01], Reward=  4220.05 /  4229.86 /  24766.61, epsilon=  0.779, speed=  0.05, gear= 1, damage= 903.00
Ep:168 step:1260(82206), a_t=[s=-0.85, t= 0.628130, b= 0.179441], r_t=[r=-0.00, prog= 0.13, pen=-0.13, r_old=-0.00], Reward=  4219.69 /  4229.50 /  24766.61, epsilon=  0.779, speed=  0.06, gear= 1, damage= 903.00
Ep:168 step:1280(82226), a_t=[s=-0.59, t= 0.590914, b= 0.099522], r_t=[r=-0.00, prog= 0.26, pen=-0.26, r_old=-0.00], Reward=  4219.49 /  4229.31 /  24766.61, epsilon=  0.779, speed=  0.12, gear= 1, damage= 903.00
Ep:168 step:1300(82246), a_t=[s=-1.00, t= 0.707549, b= 0.210469], r_t=[r= 0.01, prog= 0.67, pen=-0.66, r_old= 0.01], Reward=  4219.57 /  4229.38 /  24766.61, epsilon=  0.779, speed=  0.30, gear= 1, damage= 903.00
Ep:168 step:1320(82266), a_t=[s=-0.24, t= 0.703279, b= 0.134090], r_t=[r= 0.03, prog= 0.64, pen=-0.60, r_old= 0.03], Reward=  4219.97 /  4229.79 /  24766.61, epsilon=  0.779, speed=  0.28, gear= 1, damage= 903.00
Ep:168 step:1340(82286), a_t=[s=-0.32, t= 0.636577, b= 0.118707], r_t=[r= 0.08, prog= 1.04, pen=-0.96, r_old= 0.08], Reward=  4220.68 /  4230.49 /  24766.61, epsilon=  0.779, speed=  0.45, gear= 1, damage= 903.00
Ep:168 step:1360(82306), a_t=[s= 0.21, t= 0.541983, b= 0.114071], r_t=[r= 0.13, prog= 1.08, pen=-0.95, r_old= 0.13], Reward=  4222.11 /  4231.93 /  24766.61, epsilon=  0.779, speed=  0.45, gear= 1, damage= 903.00
Ep:168 step:1380(82326), a_t=[s=-0.54, t= 0.526788, b= 0.123871], r_t=[r= 0.13, prog= 0.82, pen=-0.70, r_old= 0.13], Reward=  4224.38 /  4234.19 /  24766.61, epsilon=  0.779, speed=  0.33, gear= 1, damage= 903.00
Ep:168 step:1400(82346), a_t=[s=-0.72, t= 0.623508, b= 0.142552], r_t=[r= 0.10, prog= 0.56, pen=-0.46, r_old= 0.10], Reward=  4227.13 /  4236.94 /  24766.61, epsilon=  0.779, speed=  0.22, gear= 1, damage= 903.00
Ep:168 step:1420(82366), a_t=[s=-1.00, t= 0.591877, b= 0.120433], r_t=[r= 0.19, prog= 0.92, pen=-0.73, r_old= 0.19], Reward=  4231.16 /  4240.98 /  24766.61, epsilon=  0.779, speed=  0.36, gear= 1, damage= 903.00
Ep:168 step:1440(82386), a_t=[s= 0.31, t= 0.595763, b= 0.206359], r_t=[r= 0.41, prog= 1.59, pen=-1.18, r_old= 0.41], Reward=  4239.95 /  4249.77 /  24766.61, epsilon=  0.779, speed=  0.59, gear= 1, damage= 903.00
Ep:168 step:1460(82406), a_t=[s=-0.51, t= 0.711819, b= 0.180945], r_t=[r= 0.47, prog= 1.58, pen=-1.11, r_old= 0.47], Reward=  4252.87 /  4262.69 /  24766.61, epsilon=  0.779, speed=  0.57, gear= 1, damage= 903.00
Ep:168 step:1480(82426), a_t=[s=-1.00, t= 0.644706, b= 0.133052], r_t=[r= 2.27, prog= 6.58, pen=-4.31, r_old= 2.27], Reward=  4273.60 /  4283.41 /  24766.61, epsilon=  0.779, speed=  2.29, gear= 1, damage= 903.00
Ep:168 step:1500(82446), a_t=[s= 0.22, t= 0.609537, b= 0.167490], r_t=[r= 2.10, prog= 5.65, pen=-3.55, r_old= 2.10], Reward=  4293.80 /  4303.62 /  24766.61, epsilon=  0.779, speed=  1.94, gear= 1, damage= 903.00
Ep:168 step:1520(82466), a_t=[s=-1.00, t= 0.686904, b= 0.034149], r_t=[r= 0.89, prog= 2.29, pen=-1.39, r_old= 0.89], Reward=  4316.22 /  4326.04 /  24766.61, epsilon=  0.778, speed=  0.77, gear= 1, damage= 903.00
Ep:168 step:1540(82486), a_t=[s=-0.10, t= 0.628943, b= 0.117128], r_t=[r= 0.86, prog= 2.08, pen=-1.22, r_old= 0.86], Reward=  4341.49 /  4351.31 /  24766.61, epsilon=  0.778, speed=  0.70, gear= 1, damage= 903.00
Ep:168 step:1560(82506), a_t=[s=-1.00, t= 0.524199, b= 0.102393], r_t=[r= 1.84, prog= 4.23, pen=-2.39, r_old= 1.84], Reward=  4369.67 /  4379.48 /  24766.61, epsilon=  0.778, speed=  1.41, gear= 1, damage= 903.00
Ep:168 step:1580(82526), a_t=[s=-0.98, t= 0.577174, b= 0.144067], r_t=[r= 1.33, prog= 2.94, pen=-1.61, r_old= 1.33], Reward=  4405.25 /  4415.06 /  24766.61, epsilon=  0.778, speed=  0.98, gear= 1, damage= 903.00
Ep:168 step:1600(82546), a_t=[s=-1.00, t= 0.705281, b= 0.180678], r_t=[r= 1.31, prog= 2.96, pen=-1.65, r_old= 1.31], Reward=  4436.04 /  4445.85 /  24766.61, epsilon=  0.778, speed=  0.99, gear= 1, damage= 903.00
Ep:168 step:1620(82566), a_t=[s= 0.50, t= 0.629461, b= 0.141877], r_t=[r= 1.21, prog= 2.87, pen=-1.66, r_old= 1.21], Reward=  4464.30 /  4474.12 /  24766.61, epsilon=  0.778, speed=  0.97, gear= 1, damage= 903.00
Ep:168 step:1640(82586), a_t=[s=-0.91, t= 0.677429, b= 0.170988], r_t=[r= 1.06, prog= 2.61, pen=-1.55, r_old= 1.06], Reward=  4495.56 /  4505.38 /  24766.61, epsilon=  0.778, speed=  0.89, gear= 1, damage= 903.00
Ep:168 step:1660(82606), a_t=[s= 0.92, t= 0.533460, b= 0.101715], r_t=[r= 1.60, prog= 4.13, pen=-2.53, r_old= 1.60], Reward=  4527.64 /  4537.46 /  24766.61, epsilon=  0.778, speed=  1.44, gear= 1, damage= 903.00
Ep:168 step:1680(82626), a_t=[s= 1.00, t= 0.573728, b= 0.167893], r_t=[r= 0.92, prog= 2.43, pen=-1.51, r_old= 0.92], Reward=  4552.16 /  4561.97 /  24766.61, epsilon=  0.778, speed=  0.87, gear= 1, damage= 903.00
Ep:168 step:1700(82646), a_t=[s= 0.62, t= 0.614891, b= 0.207956], r_t=[r= 1.59, prog= 4.36, pen=-2.77, r_old= 1.59], Reward=  4579.59 /  4589.41 /  24766.61, epsilon=  0.778, speed=  1.60, gear= 1, damage= 903.00
Ep:168 step:1720(82666), a_t=[s= 0.21, t= 0.561294, b= 0.124429], r_t=[r= 0.88, prog= 2.10, pen=-1.22, r_old= 0.88], Reward=  4605.69 /  4615.51 /  24766.61, epsilon=  0.778, speed=  0.76, gear= 1, damage= 903.00
Ep:168 step:1740(82686), a_t=[s=-0.21, t= 0.624616, b= 0.164038], r_t=[r= 1.42, prog= 3.06, pen=-1.64, r_old= 1.42], Reward=  4631.97 /  4641.79 /  24766.61, epsilon=  0.778, speed=  1.08, gear= 1, damage= 903.00
