=============================================================
 starting episode: 200/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:200 step:0(96154), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  24766.61, epsilon=  0.739, speed=  0.20, gear= 1, damage= 0.00
Ep:258 step:560(110418), a_t=[s= 0.74, t= 0.733931, b= 0.188832], r_t=[r=-0.22, prog= 0.28, pen=-0.50, r_old=-0.22], Reward=  13962.88 /  13893.74 /  29035.47, epsilon=  0.712, speed=  0.21, gear= 1, damage= 954.00
Ep:258 step:580(110438), a_t=[s= 0.59, t= 0.701574, b= 0.197268], r_t=[r=-0.03, prog= 0.04, pen=-0.07, r_old=-0.03], Reward=  13961.84 /  13892.70 /  29035.47, epsilon=  0.712, speed=  0.03, gear= 1, damage= 954.00
Ep:258 step:600(110458), a_t=[s=-0.22, t= 0.571436, b= 0.228944], r_t=[r=-0.01, prog= 0.02, pen=-0.03, r_old=-0.01], Reward=  13961.03 /  13891.89 /  29035.47, epsilon=  0.712, speed=  0.01, gear= 1, damage= 954.00
Ep:258 step:620(110478), a_t=[s=-0.39, t= 0.634226, b= 0.188526], r_t=[r=-0.03, prog=-0.06, pen= 0.02, r_old=-0.03], Reward=  13960.30 /  13891.15 /  29035.47, epsilon=  0.712, speed= -0.04, gear= 1, damage= 954.00
Ep:258 step:640(110498), a_t=[s= 0.52, t= 0.661524, b= 0.203562], r_t=[r=-0.06, prog=-0.11, pen= 0.04, r_old=-0.06], Reward=  13959.58 /  13890.44 /  29035.47, epsilon=  0.712, speed= -0.08, gear= 1, damage= 954.00
Ep:258 step:660(110518), a_t=[s=-0.34, t= 0.622688, b= 0.222663], r_t=[r=-0.09, prog= 0.12, pen=-0.21, r_old=-0.09], Reward=  13958.69 /  13889.54 /  29035.47, epsilon=  0.712, speed=  0.09, gear= 1, damage= 954.00
Ep:258 step:680(110538), a_t=[s= 1.00, t= 0.613277, b= 0.235379], r_t=[r=-0.04, prog=-0.07, pen= 0.03, r_old=-0.04], Reward=  13957.94 /  13888.80 /  29035.47, epsilon=  0.712, speed= -0.05, gear= 1, damage= 954.00
Ep:258 step:700(110558), a_t=[s=-0.32, t= 0.548086, b= 0.176903], r_t=[r=-0.12, prog= 0.17, pen=-0.28, r_old=-0.12], Reward=  13956.80 /  13887.66 /  29035.47, epsilon=  0.711, speed=  0.12, gear= 1, damage= 954.00
Ep:258 step:720(110578), a_t=[s=-0.92, t= 0.627805, b= 0.243666], r_t=[r=-0.01, prog= 0.01, pen=-0.02, r_old=-0.01], Reward=  13955.88 /  13886.74 /  29035.47, epsilon=  0.711, speed=  0.01, gear= 1, damage= 954.00
Ep:258 step:740(110598), a_t=[s=-0.04, t= 0.684044, b= 0.210834], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward=  13955.08 /  13885.94 /  29035.47, epsilon=  0.711, speed= -0.01, gear= 1, damage= 954.00
Ep:258 step:760(110618), a_t=[s= 0.92, t= 0.610920, b= 0.209015], r_t=[r=-0.01, prog= 0.02, pen=-0.03, r_old=-0.01], Reward=  13954.32 /  13885.18 /  29035.47, epsilon=  0.711, speed=  0.01, gear= 1, damage= 954.00
Ep:258 step:780(110638), a_t=[s= 0.55, t= 0.611283, b= 0.265719], r_t=[r=-0.03, prog= 0.05, pen=-0.08, r_old=-0.03], Reward=  13953.61 /  13884.47 /  29035.47, epsilon=  0.711, speed=  0.04, gear= 1, damage= 954.00
Ep:258 step:800(110658), a_t=[s= 0.49, t= 0.579002, b= 0.187040], r_t=[r=-0.00, prog= 0.01, pen=-0.01, r_old=-0.00], Reward=  13952.73 /  13883.58 /  29035.47, epsilon=  0.711, speed=  0.00, gear= 1, damage= 954.00
Ep:258 step:820(110678), a_t=[s= 0.59, t= 0.675543, b= 0.180188], r_t=[r=-0.07, prog= 0.12, pen=-0.19, r_old=-0.07], Reward=  13951.94 /  13882.79 /  29035.47, epsilon=  0.711, speed=  0.08, gear= 1, damage= 954.00
Ep:258 step:840(110698), a_t=[s=-0.11, t= 0.777043, b= 0.234708], r_t=[r=-0.01, prog= 0.02, pen=-0.03, r_old=-0.01], Reward=  13951.16 /  13882.02 /  29035.47, epsilon=  0.711, speed=  0.01, gear= 1, damage= 954.00
Ep:258 step:860(110718), a_t=[s= 0.72, t= 0.650964, b= 0.274824], r_t=[r=-0.01, prog=-0.02, pen= 0.01, r_old=-0.01], Reward=  13950.44 /  13881.30 /  29035.47, epsilon=  0.711, speed= -0.01, gear= 1, damage= 954.00
Ep:258 step:880(110738), a_t=[s= 0.70, t= 0.696865, b= 0.205236], r_t=[r=-0.07, prog= 0.13, pen=-0.20, r_old=-0.07], Reward=  13949.67 /  13880.53 /  29035.47, epsilon=  0.711, speed=  0.08, gear= 1, damage= 954.00
Ep:258 step:900(110758), a_t=[s= 1.00, t= 0.656170, b= 0.197164], r_t=[r=-0.00, prog=-0.01, pen= 0.00, r_old=-0.00], Reward=  13948.97 /  13879.83 /  29035.47, epsilon=  0.711, speed= -0.00, gear= 1, damage= 954.00
Ep:258 step:920(110778), a_t=[s= 0.39, t= 0.559521, b= 0.126463], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward=  13948.18 /  13879.04 /  29035.47, epsilon=  0.711, speed= -0.00, gear= 1, damage= 954.00
Ep:258 step:940(110798), a_t=[s=-0.07, t= 0.558613, b= 0.185360], r_t=[r=-0.00, prog=-0.01, pen= 0.00, r_old=-0.00], Reward=  13947.39 /  13878.24 /  29035.47, epsilon=  0.711, speed= -0.01, gear= 1, damage= 954.00
Ep:258 step:960(110818), a_t=[s= 0.63, t= 0.619473, b= 0.168135], r_t=[r=-0.03, prog=-0.04, pen= 0.02, r_old=-0.03], Reward=  13946.54 /  13877.39 /  29035.47, epsilon=  0.711, speed= -0.03, gear= 1, damage= 954.00
Ep:258 step:980(110838), a_t=[s=-0.66, t= 0.727079, b= 0.260034], r_t=[r=-0.02, prog= 0.05, pen=-0.07, r_old=-0.02], Reward=  13945.54 /  13876.40 /  29035.47, epsilon=  0.711, speed=  0.03, gear= 1, damage= 954.00
Ep:258 step:1000(110858), a_t=[s= 0.69, t= 0.551965, b= 0.262289], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward=  13944.38 /  13875.23 /  29035.47, epsilon=  0.710, speed= -0.01, gear= 1, damage= 954.00
Ep:258 step:1020(110878), a_t=[s= 0.94, t= 0.603621, b= 0.210738], r_t=[r=-0.01, prog=-0.02, pen= 0.01, r_old=-0.01], Reward=  13943.71 /  13874.56 /  29035.47, epsilon=  0.710, speed= -0.01, gear= 1, damage= 954.00
Ep:258 step:1040(110898), a_t=[s= 1.00, t= 0.659860, b= 0.220988], r_t=[r=-0.03, prog=-0.05, pen= 0.02, r_old=-0.03], Reward=  13943.00 /  13873.86 /  29035.47, epsilon=  0.710, speed= -0.03, gear= 1, damage= 954.00
Ep:258 step:1060(110918), a_t=[s= 0.88, t= 0.674830, b= 0.289731], r_t=[r=-0.05, prog= 0.11, pen=-0.16, r_old=-0.05], Reward=  13942.18 /  13873.03 /  29035.47, epsilon=  0.710, speed=  0.07, gear= 1, damage= 954.00
Ep:258 step:1080(110938), a_t=[s= 1.00, t= 0.622801, b= 0.218709], r_t=[r=-0.03, prog= 0.07, pen=-0.09, r_old=-0.03], Reward=  13941.48 /  13872.34 /  29035.47, epsilon=  0.710, speed=  0.04, gear= 1, damage= 954.00
Ep:258 step:1100(110958), a_t=[s= 1.00, t= 0.565118, b= 0.181549], r_t=[r=-0.02, prog= 0.05, pen=-0.06, r_old=-0.02], Reward=  13940.97 /  13871.83 /  29035.47, epsilon=  0.710, speed=  0.03, gear= 1, damage= 954.00
Ep:258 step:1120(110978), a_t=[s= 0.27, t= 0.631405, b= 0.216941], r_t=[r=-0.03, prog=-0.05, pen= 0.02, r_old=-0.03], Reward=  13940.21 /  13871.07 /  29035.47, epsilon=  0.710, speed= -0.03, gear= 1, damage= 954.00
Ep:258 step:1140(110998), a_t=[s= 0.51, t= 0.742640, b= 0.186433], r_t=[r=-0.07, prog= 0.22, pen=-0.28, r_old=-0.07], Reward=  13939.56 /  13870.42 /  29035.47, epsilon=  0.710, speed=  0.12, gear= 1, damage= 954.00
Ep:258 step:1160(111018), a_t=[s= 0.97, t= 0.623364, b= 0.239575], r_t=[r=-0.02, prog= 0.06, pen=-0.08, r_old=-0.02], Reward=  13938.96 /  13869.81 /  29035.47, epsilon=  0.710, speed=  0.03, gear= 1, damage= 954.00
Ep:258 step:1180(111038), a_t=[s= 0.75, t= 0.673613, b= 0.264145], r_t=[r=-0.00, prog= 0.01, pen=-0.01, r_old=-0.00], Reward=  13938.31 /  13869.17 /  29035.47, epsilon=  0.710, speed=  0.01, gear= 1, damage= 954.00
Ep:258 step:1200(111058), a_t=[s= 0.58, t= 0.677963, b= 0.220838], r_t=[r=-0.02, prog= 0.05, pen=-0.07, r_old=-0.02], Reward=  13937.75 /  13868.61 /  29035.47, epsilon=  0.710, speed=  0.03, gear= 1, damage= 954.00
Ep:258 step:1220(111078), a_t=[s= 0.71, t= 0.723671, b= 0.205537], r_t=[r=-0.00, prog= 0.00, pen=-0.01, r_old=-0.00], Reward=  13937.27 /  13868.13 /  29035.47, epsilon=  0.710, speed=  0.00, gear= 1, damage= 954.00
Ep:258 step:1240(111098), a_t=[s= 0.19, t= 0.655391, b= 0.244424], r_t=[r=-0.03, prog= 0.15, pen=-0.18, r_old=-0.03], Reward=  13936.47 /  13867.33 /  29035.47, epsilon=  0.710, speed=  0.08, gear= 1, damage= 954.00
Ep:258 step:1260(111118), a_t=[s=-0.12, t= 0.624510, b= 0.256719], r_t=[r=-0.01, prog= 0.07, pen=-0.08, r_old=-0.01], Reward=  13935.80 /  13866.66 /  29035.47, epsilon=  0.710, speed=  0.04, gear= 1, damage= 954.00
Ep:258 step:1280(111138), a_t=[s= 1.00, t= 0.489122, b= 0.209643], r_t=[r=-0.06, prog= 0.31, pen=-0.37, r_old=-0.06], Reward=  13935.18 /  13866.04 /  29035.47, epsilon=  0.710, speed=  0.16, gear= 1, damage= 954.00
Ep:258 step:1300(111158), a_t=[s= 0.36, t= 0.677229, b= 0.224219], r_t=[r=-0.01, prog= 0.07, pen=-0.09, r_old=-0.01], Reward=  13934.69 /  13865.55 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 954.00
Ep:258 step:1320(111178), a_t=[s=-0.01, t= 0.608261, b= 0.154100], r_t=[r=-0.03, prog= 0.20, pen=-0.23, r_old=-0.03], Reward=  13934.09 /  13864.95 /  29035.47, epsilon=  0.709, speed=  0.10, gear= 1, damage= 954.00
Ep:258 step:1340(111198), a_t=[s= 1.00, t= 0.621001, b= 0.160887], r_t=[r=-0.04, prog= 0.28, pen=-0.32, r_old=-0.04], Reward=  13933.47 /  13864.32 /  29035.47, epsilon=  0.709, speed=  0.14, gear= 1, damage= 954.00
Ep:258 step:1360(111218), a_t=[s= 0.82, t= 0.511440, b= 0.134069], r_t=[r=-0.01, prog= 0.09, pen=-0.10, r_old=-0.01], Reward=  13932.89 /  13863.75 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 954.00
Ep:258 step:1380(111238), a_t=[s= 0.85, t= 0.672689, b= 0.004479], r_t=[r=-0.02, prog= 0.25, pen=-0.27, r_old=-0.02], Reward=  13932.52 /  13863.38 /  29035.47, epsilon=  0.709, speed=  0.12, gear= 1, damage= 954.00
Ep:258 step:1400(111258), a_t=[s= 0.70, t= 0.738264, b= 0.000000], r_t=[r=-0.01, prog= 0.14, pen=-0.14, r_old=-0.01], Reward=  13932.21 /  13863.07 /  29035.47, epsilon=  0.709, speed=  0.06, gear= 1, damage= 954.00
Ep:258 step:1420(111278), a_t=[s= 0.34, t= 0.594228, b= 0.000000], r_t=[r= 0.01, prog= 1.03, pen=-1.02, r_old= 0.01], Reward=  13931.96 /  13862.82 /  29035.47, epsilon=  0.709, speed=  0.47, gear= 1, damage= 954.00
Ep:258 step:1440(111298), a_t=[s= 0.14, t= 0.487083, b= 0.000000], r_t=[r= 0.34, prog= 2.81, pen=-2.47, r_old= 0.34], Reward=  13933.90 /  13864.76 /  29035.47, epsilon=  0.709, speed=  1.17, gear= 1, damage= 954.00
Ep:258 step:1460(111318), a_t=[s= 1.00, t= 0.500614, b= 0.000000], r_t=[r= 1.40, prog= 5.28, pen=-3.88, r_old= 1.40], Reward=  13949.37 /  13880.23 /  29035.47, epsilon=  0.709, speed=  1.96, gear= 1, damage= 954.00
Ep:258 step:1480(111338), a_t=[s= 0.10, t= 0.646070, b= 0.228707], r_t=[r=-40.63, prog= 6.54, pen=-47.17, r_old=-35.00], Reward=  13918.44 /  13852.79 /  29035.47, epsilon=  0.709, speed=  5.14, gear= 1, damage= 1073.00
META = 1 ... Running backwards
=============================================================
 starting episode: 259/2000
Client connected on 3109..............
Ep:259 step:0(111340), a_t=[s=-0.12, t= 0.684592, b= 0.000000], r_t=[r= 0.11, prog= 0.11, pen=-0.00, r_old= 0.11], Reward=  0.11 /  0.11 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:259 step:20(111360), a_t=[s=-0.44, t= 0.662852, b= 0.000000], r_t=[r= 123.78, prog= 163.41, pen=-39.63, r_old= 123.78], Reward=  1281.47 /  1281.47 /  29035.47, epsilon=  0.709, speed=  54.55, gear= 1, damage= 0.00
Ep:259 step:40(111380), a_t=[s=-0.17, t= 0.694088, b= 0.000000], r_t=[r= 199.48, prog= 241.32, pen=-41.84, r_old= 199.48], Reward=  5136.06 /  5136.06 /  29035.47, epsilon=  0.709, speed=  81.95, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 260/2000
Client connected on 3109..............
Ep:260 step:0(111394), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  29035.47, epsilon=  0.709, speed=  0.20, gear= 1, damage= 0.00
Ep:260 step:20(111414), a_t=[s= 0.30, t= 1.000000, b= 0.000000], r_t=[r= 227.22, prog= 244.64, pen=-17.41, r_old= 227.22], Reward=  2369.28 /  2369.28 /  29035.47, epsilon=  0.709, speed=  81.56, gear= 1, damage= 0.00
Ep:260 step:40(111434), a_t=[s=-1.00, t= 1.000000, b= 0.009144], r_t=[r= 195.94, prog= 233.55, pen=-37.61, r_old= 195.94], Reward=  6669.37 /  6669.37 /  29035.47, epsilon=  0.709, speed=  79.89, gear= 1, damage= 0.00
Ep:260 step:60(111454), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 170.21, prog= 242.53, pen=-72.32, r_old= 170.21], Reward=  10026.25 /  10026.25 /  29035.47, epsilon=  0.709, speed=  81.11, gear= 1, damage= 0.00
Ep:260 step:80(111474), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 120.63, prog= 230.81, pen=-110.18, r_old= 120.63], Reward=  13241.89 /  13241.89 /  29035.47, epsilon=  0.709, speed=  80.35, gear= 1, damage= 0.00
Ep:260 step:100(111494), a_t=[s=-1.00, t= 1.000000, b= 0.998839], r_t=[r=-0.04, prog= 0.01, pen=-0.05, r_old=-0.04], Reward=  13597.69 /  13597.69 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:260 step:120(111514), a_t=[s=-1.00, t= 1.000000, b= 0.998850], r_t=[r=-0.09, prog= 0.02, pen=-0.11, r_old=-0.09], Reward=  13596.72 /  13596.72 /  29035.47, epsilon=  0.709, speed=  0.10, gear= 1, damage= 0.00
Ep:260 step:140(111534), a_t=[s=-1.00, t= 1.000000, b= 0.998853], r_t=[r=-0.02, prog= 0.00, pen=-0.02, r_old=-0.02], Reward=  13595.60 /  13595.60 /  29035.47, epsilon=  0.709, speed=  0.02, gear= 1, damage= 0.00
Ep:260 step:160(111554), a_t=[s=-1.00, t= 1.000000, b= 0.998906], r_t=[r=-0.06, prog= 0.01, pen=-0.07, r_old=-0.06], Reward=  13594.43 /  13594.43 /  29035.47, epsilon=  0.709, speed=  0.06, gear= 1, damage= 0.00
Ep:260 step:180(111574), a_t=[s=-1.00, t= 1.000000, b= 0.998847], r_t=[r=-0.05, prog=-0.01, pen=-0.04, r_old=-0.05], Reward=  13593.58 /  13593.58 /  29035.47, epsilon=  0.709, speed= -0.05, gear= 1, damage= 0.00
Ep:260 step:200(111594), a_t=[s=-1.00, t= 1.000000, b= 0.998837], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  13592.83 /  13592.83 /  29035.47, epsilon=  0.709, speed= -0.00, gear= 1, damage= 0.00
Ep:260 step:220(111614), a_t=[s=-1.00, t= 1.000000, b= 0.998783], r_t=[r=-0.07, prog= 0.02, pen=-0.09, r_old=-0.07], Reward=  13591.60 /  13591.60 /  29035.47, epsilon=  0.709, speed=  0.07, gear= 1, damage= 0.00
Ep:260 step:240(111634), a_t=[s=-1.00, t= 1.000000, b= 0.998735], r_t=[r=-0.07, prog= 0.02, pen=-0.09, r_old=-0.07], Reward=  13590.61 /  13590.61 /  29035.47, epsilon=  0.709, speed=  0.08, gear= 1, damage= 0.00
Ep:260 step:260(111654), a_t=[s=-1.00, t= 1.000000, b= 0.998699], r_t=[r=-0.08, prog= 0.03, pen=-0.10, r_old=-0.08], Reward=  13589.31 /  13589.31 /  29035.47, epsilon=  0.709, speed=  0.09, gear= 1, damage= 0.00
Ep:260 step:280(111674), a_t=[s=-1.00, t= 1.000000, b= 0.998697], r_t=[r=-0.04, prog= 0.01, pen=-0.05, r_old=-0.04], Reward=  13588.57 /  13588.57 /  29035.47, epsilon=  0.709, speed=  0.05, gear= 1, damage= 0.00
Ep:260 step:300(111694), a_t=[s=-1.00, t= 1.000000, b= 0.998637], r_t=[r=-0.02, prog=-0.01, pen=-0.02, r_old=-0.02], Reward=  13587.74 /  13587.74 /  29035.47, epsilon=  0.709, speed= -0.02, gear= 1, damage= 0.00
Ep:260 step:320(111714), a_t=[s=-1.00, t= 1.000000, b= 0.998609], r_t=[r=-0.06, prog= 0.02, pen=-0.08, r_old=-0.06], Reward=  13586.72 /  13586.72 /  29035.47, epsilon=  0.709, speed=  0.07, gear= 1, damage= 0.00
Ep:260 step:340(111734), a_t=[s=-1.00, t= 1.000000, b= 0.998548], r_t=[r=-0.01, prog= 0.00, pen=-0.01, r_old=-0.01], Reward=  13585.72 /  13585.72 /  29035.47, epsilon=  0.709, speed=  0.01, gear= 1, damage= 0.00
Ep:260 step:360(111754), a_t=[s=-1.00, t= 1.000000, b= 0.998498], r_t=[r=-0.00, prog= 0.00, pen=-0.00, r_old=-0.00], Reward=  13585.15 /  13585.15 /  29035.47, epsilon=  0.709, speed=  0.00, gear= 1, damage= 0.00
Ep:260 step:380(111774), a_t=[s=-1.00, t= 1.000000, b= 0.998535], r_t=[r=-0.09, prog= 0.04, pen=-0.13, r_old=-0.09], Reward=  13584.19 /  13584.19 /  29035.47, epsilon=  0.709, speed=  0.11, gear= 1, damage= 0.00
Ep:260 step:400(111794), a_t=[s=-1.00, t= 1.000000, b= 0.998491], r_t=[r=-0.07, prog= 0.03, pen=-0.10, r_old=-0.07], Reward=  13583.20 /  13583.20 /  29035.47, epsilon=  0.709, speed=  0.08, gear= 1, damage= 0.00
Ep:260 step:420(111814), a_t=[s=-1.00, t= 1.000000, b= 0.998360], r_t=[r=-0.04, prog=-0.01, pen=-0.03, r_old=-0.04], Reward=  13582.25 /  13582.25 /  29035.47, epsilon=  0.709, speed= -0.03, gear= 1, damage= 0.00
Ep:260 step:440(111834), a_t=[s=-1.00, t= 1.000000, b= 0.998353], r_t=[r=-0.04, prog= 0.02, pen=-0.06, r_old=-0.04], Reward=  13581.39 /  13581.39 /  29035.47, epsilon=  0.709, speed=  0.05, gear= 1, damage= 0.00
Ep:260 step:460(111854), a_t=[s=-1.00, t= 1.000000, b= 0.998351], r_t=[r=-0.06, prog= 0.03, pen=-0.09, r_old=-0.06], Reward=  13580.40 /  13580.40 /  29035.47, epsilon=  0.709, speed=  0.07, gear= 1, damage= 0.00
Ep:260 step:480(111874), a_t=[s=-1.00, t= 1.000000, b= 0.998288], r_t=[r=-0.10, prog= 0.05, pen=-0.14, r_old=-0.10], Reward=  13579.45 /  13579.45 /  29035.47, epsilon=  0.709, speed=  0.12, gear= 1, damage= 0.00
Ep:260 step:500(111894), a_t=[s=-1.00, t= 1.000000, b= 0.998400], r_t=[r=-0.03, prog=-0.01, pen=-0.02, r_old=-0.03], Reward=  13578.45 /  13578.45 /  29035.47, epsilon=  0.709, speed= -0.02, gear= 1, damage= 0.00
Ep:260 step:520(111914), a_t=[s=-1.00, t= 1.000000, b= 0.998362], r_t=[r=-0.03, prog= 0.02, pen=-0.05, r_old=-0.03], Reward=  13577.79 /  13577.79 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:260 step:540(111934), a_t=[s=-1.00, t= 1.000000, b= 0.998399], r_t=[r=-0.07, prog= 0.03, pen=-0.10, r_old=-0.07], Reward=  13576.91 /  13576.91 /  29035.47, epsilon=  0.709, speed=  0.08, gear= 1, damage= 0.00
Ep:260 step:560(111954), a_t=[s=-1.00, t= 1.000000, b= 0.998340], r_t=[r=-0.04, prog= 0.02, pen=-0.06, r_old=-0.04], Reward=  13576.16 /  13576.16 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:260 step:580(111974), a_t=[s=-1.00, t= 1.000000, b= 0.998431], r_t=[r=-0.01, prog=-0.00, pen=-0.00, r_old=-0.01], Reward=  13575.05 /  13575.05 /  29035.47, epsilon=  0.709, speed= -0.01, gear= 1, damage= 0.00
Ep:260 step:600(111994), a_t=[s=-1.00, t= 1.000000, b= 0.998312], r_t=[r=-0.02, prog= 0.01, pen=-0.03, r_old=-0.02], Reward=  13574.19 /  13574.19 /  29035.47, epsilon=  0.709, speed=  0.03, gear= 1, damage= 0.00
Ep:260 step:620(112014), a_t=[s=-1.00, t= 1.000000, b= 0.998250], r_t=[r=-0.06, prog= 0.03, pen=-0.09, r_old=-0.06], Reward=  13573.24 /  13573.24 /  29035.47, epsilon=  0.709, speed=  0.08, gear= 1, damage= 0.00
Ep:260 step:640(112034), a_t=[s=-1.00, t= 1.000000, b= 0.998309], r_t=[r=-0.04, prog= 0.02, pen=-0.06, r_old=-0.04], Reward=  13572.43 /  13572.43 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:260 step:660(112054), a_t=[s=-1.00, t= 1.000000, b= 0.998315], r_t=[r=-0.08, prog= 0.04, pen=-0.12, r_old=-0.08], Reward=  13571.49 /  13571.49 /  29035.47, epsilon=  0.709, speed=  0.10, gear= 1, damage= 0.00
Ep:260 step:680(112074), a_t=[s=-1.00, t= 1.000000, b= 0.998329], r_t=[r=-0.04, prog= 0.02, pen=-0.06, r_old=-0.04], Reward=  13570.89 /  13570.89 /  29035.47, epsilon=  0.709, speed=  0.05, gear= 1, damage= 0.00
Ep:260 step:700(112094), a_t=[s=-1.00, t= 1.000000, b= 0.998311], r_t=[r=-0.01, prog=-0.01, pen=-0.01, r_old=-0.01], Reward=  13570.08 /  13570.08 /  29035.47, epsilon=  0.709, speed= -0.01, gear= 1, damage= 0.00
Ep:260 step:720(112114), a_t=[s=-1.00, t= 1.000000, b= 0.998391], r_t=[r=-0.07, prog=-0.03, pen=-0.05, r_old=-0.07], Reward=  13569.21 /  13569.21 /  29035.47, epsilon=  0.709, speed= -0.07, gear= 1, damage= 0.00
Ep:260 step:740(112134), a_t=[s=-1.00, t= 1.000000, b= 0.998276], r_t=[r=-0.07, prog= 0.03, pen=-0.10, r_old=-0.07], Reward=  13568.09 /  13568.09 /  29035.47, epsilon=  0.709, speed=  0.07, gear= 1, damage= 0.00
Ep:260 step:760(112154), a_t=[s=-1.00, t= 1.000000, b= 0.998256], r_t=[r=-0.03, prog= 0.02, pen=-0.05, r_old=-0.03], Reward=  13567.17 /  13567.17 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:260 step:780(112174), a_t=[s=-1.00, t= 1.000000, b= 0.998275], r_t=[r=-0.02, prog= 0.01, pen=-0.03, r_old=-0.02], Reward=  13566.33 /  13566.33 /  29035.47, epsilon=  0.709, speed=  0.02, gear= 1, damage= 0.00
Ep:260 step:800(112194), a_t=[s=-1.00, t= 1.000000, b= 0.998206], r_t=[r=-0.04, prog= 0.02, pen=-0.06, r_old=-0.04], Reward=  13565.44 /  13565.44 /  29035.47, epsilon=  0.709, speed=  0.05, gear= 1, damage= 0.00
Ep:260 step:820(112214), a_t=[s=-1.00, t= 1.000000, b= 0.998138], r_t=[r=-0.12, prog=-0.05, pen=-0.07, r_old=-0.12], Reward=  13564.46 /  13564.46 /  29035.47, epsilon=  0.709, speed= -0.11, gear= 1, damage= 0.00
Ep:260 step:840(112234), a_t=[s=-1.00, t= 1.000000, b= 0.998098], r_t=[r=-0.02, prog=-0.01, pen=-0.01, r_old=-0.02], Reward=  13563.55 /  13563.55 /  29035.47, epsilon=  0.709, speed= -0.02, gear= 1, damage= 0.00
Ep:260 step:860(112254), a_t=[s=-1.00, t= 1.000000, b= 0.998052], r_t=[r=-0.03, prog= 0.02, pen=-0.05, r_old=-0.03], Reward=  13562.87 /  13562.87 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:260 step:880(112274), a_t=[s=-1.00, t= 1.000000, b= 0.998074], r_t=[r=-0.06, prog= 0.03, pen=-0.09, r_old=-0.06], Reward=  13561.94 /  13561.94 /  29035.47, epsilon=  0.709, speed=  0.07, gear= 1, damage= 0.00
Ep:260 step:900(112294), a_t=[s=-1.00, t= 1.000000, b= 0.998046], r_t=[r=-0.04, prog= 0.02, pen=-0.07, r_old=-0.04], Reward=  13561.04 /  13561.04 /  29035.47, epsilon=  0.709, speed=  0.05, gear= 1, damage= 0.00
Ep:260 step:920(112314), a_t=[s=-1.00, t= 1.000000, b= 0.998149], r_t=[r=-0.09, prog= 0.05, pen=-0.14, r_old=-0.09], Reward=  13559.88 /  13559.88 /  29035.47, epsilon=  0.709, speed=  0.11, gear= 1, damage= 0.00
Ep:260 step:940(112334), a_t=[s=-1.00, t= 1.000000, b= 0.998133], r_t=[r=-0.03, prog= 0.02, pen=-0.05, r_old=-0.03], Reward=  13559.12 /  13559.12 /  29035.47, epsilon=  0.709, speed=  0.04, gear= 1, damage= 0.00
Ep:260 step:960(112354), a_t=[s=-1.00, t= 1.000000, b= 0.997950], r_t=[r=-0.07, prog= 0.04, pen=-0.11, r_old=-0.07], Reward=  13558.32 /  13558.32 /  29035.47, epsilon=  0.709, speed=  0.08, gear= 1, damage= 0.00
Ep:260 step:980(112374), a_t=[s=-1.00, t= 1.000000, b= 0.997953], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  13557.22 /  13557.22 /  29035.47, epsilon=  0.709, speed= -0.00, gear= 1, damage= 0.00
