=============================================================
 starting episode: 0/2000
Client connected on 3107..............
Ep:0 step:0(1), a_t=[s=-0.10, t= 0.491327, b= 0.000000], r_t=[r= 0.38, prog= 0.38, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 / -inf, epsilon=  1.000, speed=  0.13, gear= 0, damage= 0.00
Ep:43 step:300(15713), a_t=[s= 0.59, t= 0.651348, b= 0.000000], r_t=[r= 4.51, prog= 12.66, pen=-8.15, r_old= 4.51], Reward=  4443.76 /  4446.27 /  22370.00, epsilon=  0.948, speed=  4.38, gear= 1, damage= 398.00
Ep:43 step:320(15733), a_t=[s= 0.36, t= 0.664720, b= 0.000000], r_t=[r= 36.92, prog= 102.92, pen=-66.00, r_old= 36.92], Reward=  4868.34 /  4870.85 /  22370.00, epsilon=  0.948, speed=  40.24, gear= 1, damage= 398.00
Ep:43 step:340(15753), a_t=[s= 1.00, t= 0.577151, b= 0.000000], r_t=[r= 153.74, prog= 214.21, pen=-60.48, r_old= 153.74], Reward=  7621.86 /  7624.37 /  22370.00, epsilon=  0.948, speed=  72.24, gear= 2, damage= 398.00
Ep:43 step:360(15773), a_t=[s=-0.82, t= 0.389031, b= 0.000000], r_t=[r=-41.54, prog= 24.00, pen=-65.55, r_old=-41.54], Reward=  9353.65 /  9282.05 /  22370.00, epsilon=  0.948, speed=  58.83, gear= 2, damage= 433.00
Ep:43 step:380(15793), a_t=[s=-0.68, t= 0.340922, b= 0.000000], r_t=[r=-0.10, prog= 0.09, pen=-0.19, r_old=-0.10], Reward=  7385.33 /  7316.87 /  22370.00, epsilon=  0.948, speed=  0.08, gear= 1, damage= 2152.00
Ep:43 step:400(15813), a_t=[s=-0.31, t= 0.527184, b= 0.000000], r_t=[r=-0.10, prog= 0.10, pen=-0.20, r_old=-0.10], Reward=  7383.22 /  7314.76 /  22370.00, epsilon=  0.948, speed=  0.08, gear= 1, damage= 2152.00
Ep:43 step:420(15833), a_t=[s=-0.19, t= 0.598965, b= 0.000000], r_t=[r=-0.05, prog= 0.06, pen=-0.10, r_old=-0.05], Reward=  7380.74 /  7312.28 /  22370.00, epsilon=  0.947, speed=  0.04, gear= 1, damage= 2152.00
Ep:43 step:440(15853), a_t=[s= 0.05, t= 0.507360, b= 0.000000], r_t=[r=-0.15, prog= 0.27, pen=-0.41, r_old=-0.15], Reward=  7377.92 /  7309.46 /  22370.00, epsilon=  0.947, speed=  0.18, gear= 1, damage= 2152.00
Ep:43 step:460(15873), a_t=[s= 0.44, t= 0.622496, b= 0.000000], r_t=[r=-0.19, prog= 0.46, pen=-0.66, r_old=-0.19], Reward=  7375.66 /  7307.20 /  22370.00, epsilon=  0.947, speed=  0.28, gear= 1, damage= 2152.00
Ep:43 step:480(15893), a_t=[s= 0.33, t= 0.627377, b= 0.000000], r_t=[r=-0.10, prog= 0.28, pen=-0.38, r_old=-0.10], Reward=  7373.35 /  7304.89 /  22370.00, epsilon=  0.947, speed=  0.16, gear= 1, damage= 2152.00
Ep:43 step:500(15913), a_t=[s=-1.00, t= 0.573751, b= 0.000000], r_t=[r=-0.15, prog= 0.63, pen=-0.79, r_old=-0.15], Reward=  7371.03 /  7302.57 /  22370.00, epsilon=  0.947, speed=  0.35, gear= 1, damage= 2152.00
Ep:43 step:520(15933), a_t=[s=-0.96, t= 0.688861, b= 0.000000], r_t=[r=-0.12, prog= 1.00, pen=-1.12, r_old=-0.12], Reward=  7368.83 /  7300.37 /  22370.00, epsilon=  0.947, speed=  0.50, gear= 1, damage= 2152.00
Ep:43 step:540(15953), a_t=[s=-0.72, t= 0.487564, b= 0.000000], r_t=[r=-0.03, prog= 1.06, pen=-1.09, r_old=-0.03], Reward=  7367.85 /  7299.39 /  22370.00, epsilon=  0.947, speed=  0.50, gear= 1, damage= 2152.00
Ep:43 step:560(15973), a_t=[s=-0.36, t= 0.462384, b= 0.000000], r_t=[r= 0.09, prog= 1.22, pen=-1.13, r_old= 0.09], Reward=  7368.53 /  7300.07 /  22370.00, epsilon=  0.947, speed=  0.53, gear= 1, damage= 2152.00
Ep:43 step:580(15993), a_t=[s=-0.60, t= 0.500877, b= 0.000000], r_t=[r= 0.39, prog= 2.55, pen=-2.16, r_old= 0.39], Reward=  7372.28 /  7303.82 /  22370.00, epsilon=  0.947, speed=  1.03, gear= 1, damage= 2152.00
Ep:43 step:600(16013), a_t=[s= 0.05, t= 0.484541, b= 0.000000], r_t=[r= 0.84, prog= 3.22, pen=-2.37, r_old= 0.84], Reward=  7386.66 /  7318.20 /  22370.00, epsilon=  0.947, speed=  1.19, gear= 1, damage= 2152.00
Ep:43 step:620(16033), a_t=[s=-0.15, t= 0.401662, b= 0.000000], r_t=[r= 3.35, prog= 9.55, pen=-6.20, r_old= 3.35], Reward=  7432.51 /  7364.05 /  22370.00, epsilon=  0.947, speed=  3.31, gear= 1, damage= 2152.00
Ep:43 step:640(16053), a_t=[s= 0.35, t= 0.744427, b= 0.000000], r_t=[r= 26.96, prog= 90.74, pen=-63.78, r_old= 26.96], Reward=  7739.61 /  7650.15 /  22370.00, epsilon=  0.947, speed=  34.98, gear= 1, damage= 2185.00
Ep:43 step:660(16073), a_t=[s=-1.00, t= 0.625278, b= 0.000000], r_t=[r= 148.80, prog= 170.25, pen=-21.45, r_old= 148.80], Reward=  9910.32 /  9820.86 /  22370.00, epsilon=  0.947, speed=  56.75, gear= 2, damage= 2185.00
Ep:43 step:680(16093), a_t=[s= 1.00, t= 0.444919, b= 0.000000], r_t=[r= 115.00, prog= 229.66, pen=-114.66, r_old= 115.00], Reward=  11932.54 /  11843.08 /  22370.00, epsilon=  0.947, speed=  76.85, gear= 2, damage= 2185.00
Ep:43 step:700(16113), a_t=[s= 1.00, t= 0.542441, b= 0.000000], r_t=[r= 113.50, prog= 256.37, pen=-142.86, r_old= 113.50], Reward=  14719.78 /  14630.33 /  22370.00, epsilon=  0.947, speed=  85.74, gear= 3, damage= 2185.00
META = 1 ... Running backwards
=============================================================
 starting episode: 44/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:44 step:0(16127), a_t=[s=-0.89, t= 0.448113, b= 0.000000], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward= -0.10 / -0.10 /  22370.00, epsilon=  0.946, speed= -0.03, gear= 1, damage= 0.00
Ep:44 step:20(16147), a_t=[s=-0.17, t= 0.582718, b= 0.000000], r_t=[r= 96.19, prog= 109.13, pen=-12.95, r_old= 96.19], Reward=  979.74 /  979.74 /  22370.00, epsilon=  0.946, speed=  37.39, gear= 1, damage= 0.00
Ep:44 step:40(16167), a_t=[s= 0.92, t= 0.842261, b= 0.000000], r_t=[r= 63.03, prog= 195.74, pen=-132.71, r_old= 63.03], Reward=  2373.02 /  2329.80 /  22370.00, epsilon=  0.946, speed=  68.41, gear= 2, damage= 35.00
Ep:44 step:60(16187), a_t=[s= 0.43, t= 0.455486, b= 0.000000], r_t=[r= 67.76, prog= 206.11, pen=-138.35, r_old= 67.76], Reward=  4638.11 /  4489.02 /  22370.00, epsilon=  0.946, speed=  77.97, gear= 2, damage= 40.00
Ep:44 step:80(16207), a_t=[s=-0.71, t= 0.518018, b= 0.000000], r_t=[r= 5.98, prog= 90.09, pen=-84.11, r_old= 5.98], Reward=  4767.46 /  4622.03 /  22370.00, epsilon=  0.946, speed=  39.14, gear= 1, damage= 603.00
META = 1 ... Running backwards
=============================================================
 starting episode: 45/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:45 step:0(16213), a_t=[s=-0.57, t= 0.552270, b= 0.000000], r_t=[r= 0.24, prog= 0.24, pen=-0.00, r_old= 0.24], Reward=  0.24 /  0.24 /  22370.00, epsilon=  0.946, speed=  0.08, gear= 1, damage= 0.00
Ep:45 step:20(16233), a_t=[s= 0.18, t= 0.339084, b= 0.000000], r_t=[r= 120.08, prog= 124.28, pen=-4.20, r_old= 120.08], Reward=  1046.44 /  1046.44 /  22370.00, epsilon=  0.946, speed=  41.48, gear= 1, damage= 0.00
Ep:45 step:40(16253), a_t=[s= 1.00, t= 0.593708, b= 0.000000], r_t=[r= 163.75, prog= 209.73, pen=-45.98, r_old= 163.75], Reward=  4015.85 /  4015.85 /  22370.00, epsilon=  0.946, speed=  70.64, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 46/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:46 step:0(16272), a_t=[s=-0.36, t= 0.732923, b= 0.000000], r_t=[r= 0.31, prog= 0.31, pen=-0.00, r_old= 0.31], Reward=  0.31 /  0.31 /  22370.00, epsilon=  0.946, speed=  0.10, gear= 1, damage= 0.00
Ep:46 step:20(16292), a_t=[s= 1.00, t= 0.502844, b= 0.000000], r_t=[r= 107.64, prog= 117.26, pen=-9.62, r_old= 107.64], Reward=  1000.22 /  1000.22 /  22370.00, epsilon=  0.946, speed=  39.34, gear= 1, damage= 0.00
Ep:46 step:40(16312), a_t=[s= 0.20, t= 0.675463, b= 0.000000], r_t=[r= 192.53, prog= 214.50, pen=-21.97, r_old= 192.53], Reward=  3961.93 /  3961.93 /  22370.00, epsilon=  0.946, speed=  73.13, gear= 2, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 47/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:47 step:0(16320), a_t=[s= 0.83, t= 0.593590, b= 0.000000], r_t=[r= 0.67, prog= 0.67, pen=-0.00, r_old= 0.67], Reward=  0.67 /  0.67 /  22370.00, epsilon=  0.946, speed=  0.22, gear= 1, damage= 0.00
Ep:47 step:20(16340), a_t=[s=-0.89, t= 0.709080, b= 0.000000], r_t=[r= 115.45, prog= 120.26, pen=-4.81, r_old= 115.45], Reward=  1000.47 /  1000.47 /  22370.00, epsilon=  0.946, speed=  40.36, gear= 1, damage= 0.00
Ep:47 step:40(16360), a_t=[s=-0.80, t= 0.406761, b= 0.000000], r_t=[r= 196.81, prog= 215.21, pen=-18.40, r_old= 196.81], Reward=  4069.73 /  4069.73 /  22370.00, epsilon=  0.946, speed=  72.51, gear= 2, damage= 0.00
Ep:47 step:60(16380), a_t=[s= 1.00, t= 0.597860, b= 0.000000], r_t=[r= 198.33, prog= 248.21, pen=-49.88, r_old= 198.33], Reward=  8039.08 /  8039.08 /  22370.00, epsilon=  0.946, speed=  83.05, gear= 3, damage= 0.00
Ep:47 step:80(16400), a_t=[s=-0.76, t= 0.529103, b= 0.000000], r_t=[r= 171.96, prog= 218.40, pen=-46.44, r_old= 171.96], Reward=  10517.97 /  10454.52 /  22370.00, epsilon=  0.946, speed=  73.43, gear= 2, damage= 76.00
Ep:47 step:100(16420), a_t=[s= 0.16, t= 0.382604, b= 0.000000], r_t=[r= 142.81, prog= 255.06, pen=-112.25, r_old= 142.81], Reward=  13739.39 /  13675.94 /  22370.00, epsilon=  0.945, speed=  85.05, gear= 3, damage= 76.00
META = 1 ... Running backwards
=============================================================
 starting episode: 48/2000
### TORCS is RELAUNCHED ###
Client connected on 3107..............
Ep:48 step:0(16438), a_t=[s=-0.48, t= 0.550527, b= 0.000000], r_t=[r= 0.23, prog= 0.23, pen=-0.00, r_old= 0.23], Reward=  0.23 /  0.23 /  22370.00, epsilon=  0.945, speed=  0.08, gear= 1, damage= 0.00
Ep:48 step:20(16458), a_t=[s=-0.08, t= 0.464707, b= 0.000000], r_t=[r= 97.00, prog= 131.11, pen=-34.12, r_old= 97.00], Reward=  1033.81 /  1033.81 /  22370.00, epsilon=  0.945, speed=  45.32, gear= 1, damage= 0.00
Ep:48 step:40(16478), a_t=[s= 0.45, t= 0.313109, b= 0.000000], r_t=[r= 152.16, prog= 209.02, pen=-56.86, r_old= 152.16], Reward=  2807.07 /  2807.07 /  22370.00, epsilon=  0.945, speed=  69.86, gear= 2, damage= 0.00
Ep:48 step:60(16498), a_t=[s= 0.42, t= 0.691288, b= 0.000000], r_t=[r= 115.97, prog= 218.37, pen=-102.39, r_old= 115.97], Reward=  6215.56 /  6215.56 /  22370.00, epsilon=  0.945, speed=  75.65, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 49/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:49 step:0(16503), a_t=[s=-1.00, t= 0.428636, b= 0.000000], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward=  0.08 /  0.08 /  22370.00, epsilon=  0.945, speed=  0.03, gear= 1, damage= 0.00
Ep:49 step:20(16523), a_t=[s= 0.95, t= 0.625094, b= 0.000000], r_t=[r= 96.64, prog= 119.62, pen=-22.98, r_old= 96.64], Reward=  1029.04 /  1029.04 /  22370.00, epsilon=  0.945, speed=  41.97, gear= 1, damage= 0.00
Ep:49 step:40(16543), a_t=[s= 0.84, t= 0.505718, b= 0.000000], r_t=[r= 172.03, prog= 229.70, pen=-57.67, r_old= 172.03], Reward=  3680.95 /  3680.95 /  22370.00, epsilon=  0.945, speed=  76.83, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 50/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:50 step:0(16562), a_t=[s= 0.33, t= 0.543846, b= 0.000000], r_t=[r= 0.63, prog= 0.63, pen=-0.00, r_old= 0.63], Reward=  0.63 /  0.63 /  22370.00, epsilon=  0.945, speed=  0.21, gear= 1, damage= 0.00
Ep:50 step:20(16582), a_t=[s= 0.63, t= 0.393846, b= 0.000000], r_t=[r= 70.59, prog= 124.18, pen=-53.60, r_old= 70.59], Reward=  917.17 /  917.17 /  22370.00, epsilon=  0.945, speed=  45.07, gear= 1, damage= 0.00
Ep:50 step:40(16602), a_t=[s= 1.00, t= 0.556098, b= 0.000000], r_t=[r= 78.25, prog= 214.47, pen=-136.22, r_old= 78.25], Reward=  2871.72 /  2871.72 /  22370.00, epsilon=  0.945, speed=  72.23, gear= 2, damage= 0.00
Ep:50 step:60(16622), a_t=[s=-0.77, t= 0.498579, b= 0.000000], r_t=[r= 170.59, prog= 249.20, pen=-78.61, r_old= 170.59], Reward=  5115.81 /  5034.46 /  22370.00, epsilon=  0.945, speed=  83.36, gear= 3, damage= 7.00
Ep:50 step:80(16642), a_t=[s= 0.58, t= 0.619779, b= 0.000000], r_t=[r= 78.27, prog= 221.38, pen=-143.11, r_old= 78.27], Reward=  7324.14 /  7205.48 /  22370.00, epsilon=  0.945, speed=  76.70, gear= 2, damage= 110.00
Ep:50 step:100(16662), a_t=[s=-0.45, t= 0.428637, b= 0.000000], r_t=[r= 47.63, prog= 210.06, pen=-162.43, r_old=-19.00], Reward=  9837.02 /  9651.72 /  22370.00, epsilon=  0.945, speed=  74.66, gear= 3, damage= 129.00
META = 1 ... Running backwards
=============================================================
 starting episode: 51/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:51 step:0(16674), a_t=[s=-0.49, t= 0.498803, b= 0.000000], r_t=[r= 0.54, prog= 0.54, pen=-0.00, r_old= 0.54], Reward=  0.54 /  0.54 /  22370.00, epsilon=  0.945, speed=  0.18, gear= 1, damage= 0.00
Ep:51 step:20(16694), a_t=[s=-0.13, t= 0.419764, b= 0.000000], r_t=[r= 109.96, prog= 114.63, pen=-4.67, r_old= 109.96], Reward=  1002.51 /  1002.51 /  22370.00, epsilon=  0.945, speed=  38.21, gear= 1, damage= 0.00
Ep:51 step:40(16714), a_t=[s= 0.85, t= 0.595139, b= 0.000000], r_t=[r=-322.65, prog= 94.57, pen=-417.22, r_old=-332.00], Reward=  2833.07 /  2823.72 /  22370.00, epsilon=  0.945, speed=  37.96, gear= 2, damage= 332.00
Ep:51 step:60(16734), a_t=[s= 0.73, t= 0.460760, b= 0.000000], r_t=[r= 108.12, prog= 202.17, pen=-94.04, r_old= 108.12], Reward=  4153.30 /  4116.98 /  22370.00, epsilon=  0.944, speed=  68.02, gear= 2, damage= 338.00
Ep:51 step:80(16754), a_t=[s=-0.34, t= 0.635331, b= 0.000000], r_t=[r= 216.90, prog= 242.98, pen=-26.09, r_old= 216.90], Reward=  7807.01 /  7770.70 /  22370.00, epsilon=  0.944, speed=  81.10, gear= 2, damage= 338.00
Ep:51 step:100(16774), a_t=[s= 0.33, t= 0.599679, b= 0.000000], r_t=[r= 110.15, prog= 225.33, pen=-115.18, r_old= 110.15], Reward=  11480.28 /  11443.97 /  22370.00, epsilon=  0.944, speed=  76.27, gear= 2, damage= 338.00
META = 1 ... Running backwards
=============================================================
 starting episode: 52/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:52 step:0(16785), a_t=[s= 0.85, t= 0.480062, b= 0.000000], r_t=[r= 0.61, prog= 0.61, pen=-0.00, r_old= 0.61], Reward=  0.61 /  0.61 /  22370.00, epsilon=  0.944, speed=  0.20, gear= 1, damage= 0.00
Ep:52 step:20(16805), a_t=[s=-0.62, t= 0.514246, b= 0.000000], r_t=[r= 109.46, prog= 114.65, pen=-5.19, r_old= 109.46], Reward=  1092.68 /  1092.68 /  22370.00, epsilon=  0.944, speed=  38.50, gear= 1, damage= 0.00
Ep:52 step:40(16825), a_t=[s=-0.93, t= 0.525209, b= 0.000000], r_t=[r= 51.64, prog= 190.10, pen=-138.47, r_old= 51.64], Reward=  3212.57 /  3212.57 /  22370.00, epsilon=  0.944, speed=  67.99, gear= 2, damage= 0.00
Ep:52 step:60(16845), a_t=[s=-0.60, t= 0.774949, b= 0.000000], r_t=[r= 88.18, prog= 199.14, pen=-110.96, r_old= 88.18], Reward=  4685.41 /  4663.75 /  22370.00, epsilon=  0.944, speed=  68.89, gear= 2, damage= 42.00
META = 1 ... Running backwards
=============================================================
 starting episode: 53/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:53 step:0(16865), a_t=[s=-1.00, t= 0.493307, b= 0.000000], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward= -0.01 / -0.01 /  22370.00, epsilon=  0.944, speed= -0.00, gear= 1, damage= 0.00
Ep:53 step:20(16885), a_t=[s= 0.69, t= 0.622120, b= 0.000000], r_t=[r= 76.92, prog= 91.51, pen=-14.58, r_old= 76.92], Reward=  810.01 /  810.01 /  22370.00, epsilon=  0.944, speed=  31.58, gear= 1, damage= 0.00
Ep:53 step:40(16905), a_t=[s=-0.50, t= 0.570084, b= 0.000000], r_t=[r= 80.44, prog= 179.47, pen=-99.03, r_old= 80.44], Reward=  2852.79 /  2852.79 /  22370.00, epsilon=  0.944, speed=  63.05, gear= 2, damage= 0.00
Ep:53 step:60(16925), a_t=[s= 0.29, t= 0.656687, b= 0.000000], r_t=[r= 1.30, prog= 5.34, pen=-4.04, r_old= 1.30], Reward=  2582.96 /  2587.82 /  22370.00, epsilon=  0.944, speed=  1.94, gear= 1, damage= 306.00
Ep:53 step:80(16945), a_t=[s= 0.71, t= 0.524317, b= 0.000000], r_t=[r= 3.92, prog= 12.26, pen=-8.33, r_old= 3.92], Reward=  2616.36 /  2621.22 /  22370.00, epsilon=  0.944, speed=  4.23, gear= 1, damage= 306.00
Ep:53 step:100(16965), a_t=[s= 0.38, t= 0.565996, b= 0.000000], r_t=[r= 53.73, prog= 123.07, pen=-69.34, r_old= 53.73], Reward=  3060.16 /  3065.03 /  22370.00, epsilon=  0.944, speed=  42.96, gear= 1, damage= 306.00
Ep:53 step:120(16985), a_t=[s=-0.33, t= 0.611162, b= 0.000000], r_t=[r= 194.31, prog= 222.79, pen=-28.48, r_old= 194.31], Reward=  5670.76 /  5675.62 /  22370.00, epsilon=  0.944, speed=  77.43, gear= 2, damage= 306.00
Ep:53 step:140(17005), a_t=[s=-0.81, t= 0.506762, b= 0.000000], r_t=[r= 215.66, prog= 235.95, pen=-20.29, r_old= 215.66], Reward=  9713.57 /  9718.43 /  22370.00, epsilon=  0.944, speed=  81.05, gear= 3, damage= 306.00
Ep:53 step:160(17025), a_t=[s=-0.38, t= 0.463901, b= 0.000000], r_t=[r=-8.59, prog= 55.00, pen=-63.59, r_old=-8.59], Reward=  12143.59 /  12148.46 /  22370.00, epsilon=  0.943, speed=  56.65, gear= 2, damage= 306.00
META = 1 ... Running backwards
=============================================================
 starting episode: 54/2000
### TORCS is RELAUNCHED ###
Client connected on 3107..............
Ep:54 step:0(17036), a_t=[s=-0.40, t= 0.166545, b= 0.000000], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  0.05 /  0.05 /  22370.00, epsilon=  0.943, speed=  0.02, gear= 1, damage= 0.00
Ep:54 step:20(17056), a_t=[s=-0.08, t= 0.601645, b= 0.000000], r_t=[r= 64.13, prog= 97.83, pen=-33.70, r_old= 64.13], Reward=  850.15 /  850.15 /  22370.00, epsilon=  0.943, speed=  36.12, gear= 1, damage= 0.00
Ep:54 step:40(17076), a_t=[s= 0.61, t= 0.478322, b= 0.000000], r_t=[r= 21.08, prog= 101.77, pen=-80.69, r_old= 21.08], Reward=  1572.08 /  1515.48 /  22370.00, epsilon=  0.943, speed=  36.65, gear= 1, damage= 39.00
Ep:54 step:60(17096), a_t=[s=-1.00, t= 0.604145, b= 0.000000], r_t=[r= 96.33, prog= 186.88, pen=-90.55, r_old= 96.33], Reward=  2997.08 /  2940.49 /  22370.00, epsilon=  0.943, speed=  65.20, gear= 2, damage= 39.00
Ep:54 step:80(17116), a_t=[s= 0.34, t= 0.487002, b= 0.000000], r_t=[r= 164.39, prog= 247.04, pen=-82.64, r_old= 164.39], Reward=  6057.81 /  6001.21 /  22370.00, epsilon=  0.943, speed=  85.92, gear= 3, damage= 39.00
Ep:54 step:100(17136), a_t=[s=-0.10, t= 0.528774, b= 0.000000], r_t=[r= 230.13, prog= 262.29, pen=-32.16, r_old= 230.13], Reward=  10204.09 /  10147.50 /  22370.00, epsilon=  0.943, speed=  87.48, gear= 3, damage= 39.00
Ep:54 step:120(17156), a_t=[s=-1.00, t= 0.601787, b= 0.000000], r_t=[r= 122.99, prog= 260.03, pen=-137.04, r_old= 122.99], Reward=  13771.70 /  13715.10 /  22370.00, epsilon=  0.943, speed=  89.97, gear= 3, damage= 39.00
META = 1 ... Running backwards
Ep:54 step:140(17176), a_t=[s= 0.49, t= 0.671276, b= 0.000000], r_t=[r= 6.63, prog= 2.53, pen= 4.09, r_old= 6.63], Reward=  14594.32 /  14225.58 /  22370.00, epsilon=  0.943, speed= -8.32, gear= 1, damage= 69.00
=============================================================
 starting episode: 55/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:55 step:0(17177), a_t=[s= 0.75, t= 0.577377, b= 0.000000], r_t=[r= 0.64, prog= 0.64, pen=-0.00, r_old= 0.64], Reward=  0.64 /  0.64 /  22370.00, epsilon=  0.943, speed=  0.21, gear= 1, damage= 0.00
Ep:55 step:20(17197), a_t=[s=-1.00, t= 0.529979, b= 0.000000], r_t=[r= 87.89, prog= 109.88, pen=-21.99, r_old= 87.89], Reward=  981.62 /  981.62 /  22370.00, epsilon=  0.943, speed=  38.49, gear= 1, damage= 0.00
Ep:55 step:40(17217), a_t=[s=-1.00, t= 0.602400, b= 0.000000], r_t=[r= 193.14, prog= 213.54, pen=-20.40, r_old= 193.14], Reward=  3914.96 /  3914.96 /  22370.00, epsilon=  0.943, speed=  72.02, gear= 2, damage= 0.00
Ep:55 step:60(17237), a_t=[s=-0.27, t= 0.470689, b= 0.000000], r_t=[r=-15.07, prog= 62.77, pen=-77.84, r_old=-15.07], Reward=  5359.93 /  5298.99 /  22370.00, epsilon=  0.943, speed=  34.23, gear= 1, damage= 63.00
META = 1 ... Running backwards
=============================================================
 starting episode: 56/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:56 step:0(17243), a_t=[s= 0.49, t= 0.589917, b= 0.000000], r_t=[r= 0.41, prog= 0.41, pen=-0.00, r_old= 0.41], Reward=  0.41 /  0.41 /  22370.00, epsilon=  0.943, speed=  0.14, gear= 1, damage= 0.00
Ep:56 step:20(17263), a_t=[s= 0.96, t= 0.569863, b= 0.000000], r_t=[r= 85.55, prog= 108.53, pen=-22.97, r_old= 85.55], Reward=  863.62 /  863.62 /  22370.00, epsilon=  0.943, speed=  37.13, gear= 1, damage= 0.00
Ep:56 step:40(17283), a_t=[s= 0.57, t= 0.519237, b= 0.000000], r_t=[r= 58.62, prog= 198.53, pen=-139.91, r_old= 58.62], Reward=  2696.01 /  2696.01 /  22370.00, epsilon=  0.943, speed=  69.88, gear= 2, damage= 0.00
Ep:56 step:60(17303), a_t=[s= 0.65, t= 0.577450, b= 0.000000], r_t=[r= 57.04, prog= 192.14, pen=-135.10, r_old= 57.04], Reward=  4794.34 /  4721.97 /  22370.00, epsilon=  0.943, speed=  69.34, gear= 2, damage= 5.00
META = 1 ... Running backwards
=============================================================
 starting episode: 57/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:57 step:0(17313), a_t=[s= 0.13, t= 0.385405, b= 0.000000], r_t=[r= 0.12, prog= 0.12, pen=-0.00, r_old= 0.12], Reward=  0.12 /  0.12 /  22370.00, epsilon=  0.943, speed=  0.04, gear= 1, damage= 0.00
Ep:57 step:20(17333), a_t=[s= 0.05, t= 0.537047, b= 0.000000], r_t=[r= 86.22, prog= 106.43, pen=-20.21, r_old= 86.22], Reward=  837.13 /  837.13 /  22370.00, epsilon=  0.942, speed=  36.28, gear= 1, damage= 0.00
Ep:57 step:40(17353), a_t=[s= 1.00, t= 0.537665, b= 0.000000], r_t=[r= 133.13, prog= 192.39, pen=-59.27, r_old= 133.13], Reward=  2821.93 /  2821.93 /  22370.00, epsilon=  0.942, speed=  65.95, gear= 2, damage= 0.00
