=============================================================
 starting episode: 0/2000
Client connected on 3102..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.427896, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:26 step:60(20424), a_t=[s=-1.00, t= 0.483012, b= 0.000000], r_t=[r=-0.36, prog= 0.13, pen=-0.49, r_old=-0.36], Reward=  992.49 /  965.80 /  7426.18, epsilon=  0.932, speed=  0.20, gear= 1, damage= 19.00
Ep:26 step:80(20444), a_t=[s=-0.38, t= 0.414071, b= 0.000000], r_t=[r=-0.01, prog=-0.03, pen= 0.02, r_old=-0.01], Reward=  989.83 /  963.14 /  7426.18, epsilon=  0.932, speed= -0.05, gear= 1, damage= 19.00
Ep:26 step:100(20464), a_t=[s=-0.59, t= 0.513407, b= 0.000000], r_t=[r=-0.12, prog= 0.04, pen=-0.17, r_old=-0.12], Reward=  987.63 /  960.94 /  7426.18, epsilon=  0.932, speed=  0.07, gear= 1, damage= 19.00
Ep:26 step:120(20484), a_t=[s= 0.25, t= 0.501723, b= 0.000000], r_t=[r=-0.30, prog= 0.10, pen=-0.41, r_old=-0.30], Reward=  985.03 /  958.34 /  7426.18, epsilon=  0.932, speed=  0.17, gear= 1, damage= 19.00
Ep:26 step:140(20504), a_t=[s=-1.00, t= 0.423192, b= 0.000000], r_t=[r=-0.37, prog= 0.11, pen=-0.48, r_old=-0.37], Reward=  982.87 /  956.18 /  7426.18, epsilon=  0.932, speed=  0.20, gear= 1, damage= 19.00
Ep:26 step:160(20524), a_t=[s=-0.31, t= 0.395944, b= 0.000000], r_t=[r=-0.01, prog= 0.00, pen=-0.02, r_old=-0.01], Reward=  980.54 /  953.85 /  7426.18, epsilon=  0.932, speed=  0.01, gear= 1, damage= 19.00
Ep:26 step:180(20544), a_t=[s=-1.00, t= 0.657389, b= 0.000000], r_t=[r=-0.08, prog= 0.02, pen=-0.10, r_old=-0.08], Reward=  978.60 /  951.91 /  7426.18, epsilon=  0.932, speed=  0.04, gear= 1, damage= 19.00
Ep:26 step:200(20564), a_t=[s=-0.37, t= 0.621709, b= 0.000000], r_t=[r=-0.34, prog= 0.08, pen=-0.42, r_old=-0.34], Reward=  975.24 /  948.55 /  7426.18, epsilon=  0.931, speed=  0.17, gear= 1, damage= 19.00
Ep:26 step:220(20584), a_t=[s=-0.30, t= 0.572651, b= 0.000000], r_t=[r=-0.38, prog= 0.10, pen=-0.48, r_old=-0.38], Reward=  972.87 /  946.18 /  7426.18, epsilon=  0.931, speed=  0.20, gear= 1, damage= 19.00
Ep:26 step:240(20604), a_t=[s= 0.01, t= 0.602591, b= 0.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward=  971.21 /  944.52 /  7426.18, epsilon=  0.931, speed= -0.00, gear= 1, damage= 19.00
Ep:26 step:260(20624), a_t=[s=-1.00, t= 0.682625, b= 0.000000], r_t=[r=-0.00, prog=-0.04, pen= 0.03, r_old=-0.00], Reward=  969.81 /  943.12 /  7426.18, epsilon=  0.931, speed= -0.07, gear= 1, damage= 19.00
Ep:26 step:280(20644), a_t=[s= 0.35, t= 0.544531, b= 0.000000], r_t=[r=-0.08, prog= 0.02, pen=-0.10, r_old=-0.08], Reward=  967.59 /  940.90 /  7426.18, epsilon=  0.931, speed=  0.04, gear= 1, damage= 19.00
Ep:26 step:300(20664), a_t=[s= 0.11, t= 0.447965, b= 0.000000], r_t=[r=-0.00, prog=-0.01, pen= 0.01, r_old=-0.00], Reward=  965.52 /  938.83 /  7426.18, epsilon=  0.931, speed= -0.02, gear= 1, damage= 19.00
Ep:26 step:320(20684), a_t=[s=-1.00, t= 0.636360, b= 0.000000], r_t=[r=-0.27, prog= 0.10, pen=-0.36, r_old=-0.27], Reward=  963.07 /  936.38 /  7426.18, epsilon=  0.931, speed=  0.15, gear= 1, damage= 19.00
Ep:26 step:340(20704), a_t=[s=-1.00, t= 0.504081, b= 0.000000], r_t=[r=-0.05, prog= 0.03, pen=-0.08, r_old=-0.05], Reward=  960.61 /  933.92 /  7426.18, epsilon=  0.931, speed=  0.03, gear= 1, damage= 19.00
Ep:26 step:360(20724), a_t=[s=-1.00, t= 0.702298, b= 0.000000], r_t=[r=-0.17, prog= 0.11, pen=-0.28, r_old=-0.17], Reward=  957.77 /  931.08 /  7426.18, epsilon=  0.931, speed=  0.12, gear= 1, damage= 19.00
Ep:26 step:380(20744), a_t=[s= 0.50, t= 0.498768, b= 0.000000], r_t=[r=-0.01, prog=-0.03, pen= 0.01, r_old=-0.01], Reward=  955.75 /  929.06 /  7426.18, epsilon=  0.931, speed= -0.03, gear= 1, damage= 19.00
Ep:26 step:400(20764), a_t=[s=-1.00, t= 0.478804, b= 0.000000], r_t=[r=-0.10, prog= 0.09, pen=-0.20, r_old=-0.10], Reward=  952.95 /  926.26 /  7426.18, epsilon=  0.931, speed=  0.08, gear= 1, damage= 19.00
Ep:26 step:420(20784), a_t=[s=-0.68, t= 0.463043, b= 0.000000], r_t=[r=-0.25, prog= 0.29, pen=-0.53, r_old=-0.25], Reward=  949.92 /  923.23 /  7426.18, epsilon=  0.931, speed=  0.22, gear= 1, damage= 19.00
Ep:26 step:440(20804), a_t=[s=-0.60, t= 0.544140, b= 0.000000], r_t=[r=-0.03, prog= 0.05, pen=-0.08, r_old=-0.03], Reward=  946.98 /  920.29 /  7426.18, epsilon=  0.931, speed=  0.03, gear= 1, damage= 19.00
Ep:26 step:460(20824), a_t=[s=-0.45, t= 0.567448, b= 0.000000], r_t=[r=-0.17, prog= 0.42, pen=-0.59, r_old=-0.17], Reward=  944.97 /  918.28 /  7426.18, epsilon=  0.931, speed=  0.25, gear= 1, damage= 19.00
Ep:26 step:480(20844), a_t=[s=-0.71, t= 0.432555, b= 0.000000], r_t=[r=-0.08, prog= 0.25, pen=-0.34, r_old=-0.08], Reward=  942.97 /  916.28 /  7426.18, epsilon=  0.931, speed=  0.15, gear= 1, damage= 19.00
Ep:26 step:500(20864), a_t=[s=-0.57, t= 0.398852, b= 0.000000], r_t=[r=-0.05, prog= 0.19, pen=-0.24, r_old=-0.05], Reward=  941.07 /  914.38 /  7426.18, epsilon=  0.930, speed=  0.10, gear= 1, damage= 19.00
Ep:26 step:520(20884), a_t=[s=-0.54, t= 0.537353, b= 0.000000], r_t=[r=-0.18, prog= 1.18, pen=-1.36, r_old=-0.18], Reward=  939.24 /  912.55 /  7426.18, epsilon=  0.930, speed=  0.61, gear= 1, damage= 19.00
Ep:26 step:540(20904), a_t=[s=-0.47, t= 0.387077, b= 0.000000], r_t=[r=-0.01, prog= 0.34, pen=-0.35, r_old=-0.01], Reward=  938.22 /  911.53 /  7426.18, epsilon=  0.930, speed=  0.16, gear= 1, damage= 19.00
Ep:26 step:560(20924), a_t=[s= 0.92, t= 0.487374, b= 0.000000], r_t=[r= 0.03, prog= 0.79, pen=-0.77, r_old= 0.03], Reward=  938.24 /  911.55 /  7426.18, epsilon=  0.930, speed=  0.35, gear= 1, damage= 19.00
Ep:26 step:580(20944), a_t=[s= 0.28, t= 0.467368, b= 0.000000], r_t=[r= 0.17, prog= 1.14, pen=-0.97, r_old= 0.17], Reward=  941.66 /  914.97 /  7426.18, epsilon=  0.930, speed=  0.46, gear= 1, damage= 19.00
Ep:26 step:600(20964), a_t=[s=-0.08, t= 0.625533, b= 0.000000], r_t=[r= 1.74, prog= 5.90, pen=-4.17, r_old= 1.74], Reward=  962.35 /  935.66 /  7426.18, epsilon=  0.930, speed=  2.13, gear= 1, damage= 19.00
Ep:26 step:620(20984), a_t=[s= 0.60, t= 0.589132, b= 0.000000], r_t=[r= 69.44, prog= 132.58, pen=-63.14, r_old= 69.44], Reward=  1434.54 /  1407.85 /  7426.18, epsilon=  0.930, speed=  44.51, gear= 1, damage= 19.00
META = 1 ... Running backwards
Ep:26 step:640(21004), a_t=[s= 0.92, t= 0.578769, b= 0.000000], r_t=[r= 3.72, prog= 0.68, pen= 3.04, r_old= 3.72], Reward=  2395.72 /  2313.88 /  7426.18, epsilon=  0.930, speed= -6.14, gear= 1, damage= 23.00
=============================================================
 starting episode: 27/2000
Client connected on 3102..............
Ep:27 step:0(21005), a_t=[s= 0.38, t= 0.592541, b= 0.000000], r_t=[r= 0.69, prog= 0.69, pen=-0.00, r_old= 0.69], Reward=  0.69 /  0.69 /  7426.18, epsilon=  0.930, speed=  0.23, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 28/2000
Client connected on 3102..............
Ep:28 step:0(21025), a_t=[s= 0.45, t= 0.521316, b= 0.000000], r_t=[r= 0.20, prog= 0.20, pen=-0.00, r_old= 0.20], Reward=  0.20 /  0.20 /  7426.18, epsilon=  0.930, speed=  0.07, gear= 1, damage= 0.00
Ep:28 step:20(21045), a_t=[s= 0.70, t= 0.461481, b= 0.000000], r_t=[r=-211.69, prog= 37.01, pen=-248.69, r_old=-206.00], Reward=  345.05 /  350.74 /  7426.18, epsilon=  0.930, speed=  18.99, gear= 1, damage= 206.00
Ep:28 step:40(21065), a_t=[s=-0.34, t= 0.590358, b= 0.000000], r_t=[r=-0.11, prog= 0.11, pen=-0.22, r_old=-0.11], Reward=  311.43 /  317.11 /  7426.18, epsilon=  0.930, speed=  0.09, gear= 1, damage= 206.00
Ep:28 step:60(21085), a_t=[s=-0.27, t= 0.571373, b= 0.000000], r_t=[r=-0.19, prog= 0.20, pen=-0.39, r_old=-0.19], Reward=  309.42 /  315.11 /  7426.18, epsilon=  0.930, speed=  0.16, gear= 1, damage= 206.00
Ep:28 step:80(21105), a_t=[s= 0.75, t= 0.640337, b= 0.000000], r_t=[r=-0.25, prog= 0.29, pen=-0.54, r_old=-0.25], Reward=  307.16 /  312.85 /  7426.18, epsilon=  0.930, speed=  0.23, gear= 1, damage= 206.00
Ep:28 step:100(21125), a_t=[s= 0.71, t= 0.606602, b= 0.000000], r_t=[r=-0.25, prog= 0.41, pen=-0.66, r_old=-0.25], Reward=  304.69 /  310.37 /  7426.18, epsilon=  0.930, speed=  0.28, gear= 1, damage= 206.00
Ep:28 step:120(21145), a_t=[s=-0.44, t= 0.453695, b= 0.000000], r_t=[r=-0.03, prog= 0.06, pen=-0.09, r_old=-0.03], Reward=  302.11 /  307.80 /  7426.18, epsilon=  0.930, speed=  0.04, gear= 1, damage= 206.00
Ep:28 step:140(21165), a_t=[s=-0.38, t= 0.449605, b= 0.000000], r_t=[r=-0.05, prog= 0.16, pen=-0.21, r_old=-0.05], Reward=  299.83 /  305.52 /  7426.18, epsilon=  0.929, speed=  0.09, gear= 1, damage= 206.00
Ep:28 step:160(21185), a_t=[s=-0.44, t= 0.753407, b= 0.000000], r_t=[r=-0.09, prog= 0.71, pen=-0.80, r_old=-0.09], Reward=  297.51 /  303.19 /  7426.18, epsilon=  0.929, speed=  0.36, gear= 1, damage= 206.00
Ep:28 step:180(21205), a_t=[s=-0.03, t= 0.481393, b= 0.000000], r_t=[r=-0.04, prog= 0.72, pen=-0.76, r_old=-0.04], Reward=  296.36 /  302.04 /  7426.18, epsilon=  0.929, speed=  0.34, gear= 1, damage= 206.00
Ep:28 step:200(21225), a_t=[s= 0.55, t= 0.498475, b= 0.000000], r_t=[r= 0.03, prog= 0.46, pen=-0.43, r_old= 0.03], Reward=  296.62 /  302.31 /  7426.18, epsilon=  0.929, speed=  0.20, gear= 1, damage= 206.00
Ep:28 step:220(21245), a_t=[s=-0.16, t= 0.445517, b= 0.000000], r_t=[r= 0.31, prog= 1.91, pen=-1.61, r_old= 0.31], Reward=  300.21 /  305.90 /  7426.18, epsilon=  0.929, speed=  0.77, gear= 1, damage= 206.00
Ep:28 step:240(21265), a_t=[s=-0.55, t= 0.449112, b= 0.014848], r_t=[r= 4.33, prog= 13.60, pen=-9.27, r_old= 4.33], Reward=  328.42 /  334.11 /  7426.18, epsilon=  0.929, speed=  4.82, gear= 1, damage= 206.00
Ep:28 step:260(21285), a_t=[s=-0.53, t= 0.446456, b= 0.003235], r_t=[r= 32.11, prog= 89.87, pen=-57.76, r_old= 32.11], Reward=  678.96 /  684.64 /  7426.18, epsilon=  0.929, speed=  32.04, gear= 1, damage= 206.00
Ep:28 step:280(21305), a_t=[s=-0.22, t= 0.593683, b= 0.000000], r_t=[r= 98.27, prog= 169.22, pen=-70.95, r_old= 98.27], Reward=  3025.79 /  3031.48 /  7426.18, epsilon=  0.929, speed=  66.12, gear= 2, damage= 206.00
Ep:28 step:300(21325), a_t=[s= 0.12, t= 0.708075, b= 0.000000], r_t=[r=-0.25, prog= 0.08, pen=-0.33, r_old=-0.25], Reward=  2468.25 /  2487.51 /  7426.18, epsilon=  0.929, speed=  0.13, gear= 1, damage= 788.00
Ep:28 step:320(21345), a_t=[s=-1.00, t= 0.564191, b= 0.000000], r_t=[r=-0.08, prog= 0.03, pen=-0.12, r_old=-0.08], Reward=  2465.23 /  2484.49 /  7426.18, epsilon=  0.929, speed=  0.05, gear= 1, damage= 788.00
Ep:28 step:340(21365), a_t=[s=-0.91, t= 0.701387, b= 0.000000], r_t=[r=-0.44, prog= 0.25, pen=-0.68, r_old=-0.44], Reward=  2462.70 /  2481.96 /  7426.18, epsilon=  0.929, speed=  0.28, gear= 1, damage= 788.00
Ep:28 step:360(21385), a_t=[s=-0.04, t= 0.632087, b= 0.000000], r_t=[r=-0.00, prog=-0.01, pen= 0.00, r_old=-0.00], Reward=  2460.64 /  2479.90 /  7426.18, epsilon=  0.929, speed= -0.01, gear= 1, damage= 788.00
Ep:28 step:380(21405), a_t=[s= 0.88, t= 0.601237, b= 0.000000], r_t=[r=-0.15, prog= 0.12, pen=-0.26, r_old=-0.15], Reward=  2458.22 /  2477.48 /  7426.18, epsilon=  0.929, speed=  0.11, gear= 1, damage= 788.00
Ep:28 step:400(21425), a_t=[s= 0.48, t= 0.528308, b= 0.000000], r_t=[r=-0.17, prog= 0.17, pen=-0.34, r_old=-0.17], Reward=  2455.78 /  2475.05 /  7426.18, epsilon=  0.929, speed=  0.14, gear= 1, damage= 788.00
Ep:28 step:420(21445), a_t=[s=-0.52, t= 0.475079, b= 0.000000], r_t=[r=-0.15, prog= 0.22, pen=-0.37, r_old=-0.15], Reward=  2453.22 /  2472.48 /  7426.18, epsilon=  0.929, speed=  0.16, gear= 1, damage= 788.00
Ep:28 step:440(21465), a_t=[s=-0.70, t= 0.600491, b= 0.000000], r_t=[r=-0.16, prog= 0.29, pen=-0.45, r_old=-0.16], Reward=  2451.17 /  2470.43 /  7426.18, epsilon=  0.928, speed=  0.19, gear= 1, damage= 788.00
Ep:28 step:460(21485), a_t=[s=-1.00, t= 0.434260, b= 0.000000], r_t=[r=-0.13, prog= 0.30, pen=-0.43, r_old=-0.13], Reward=  2448.54 /  2467.80 /  7426.18, epsilon=  0.928, speed=  0.19, gear= 1, damage= 788.00
Ep:28 step:480(21505), a_t=[s=-1.00, t= 0.650307, b= 0.000000], r_t=[r=-0.22, prog= 0.58, pen=-0.80, r_old=-0.22], Reward=  2446.45 /  2465.71 /  7426.18, epsilon=  0.928, speed=  0.34, gear= 1, damage= 788.00
Ep:28 step:500(21525), a_t=[s=-0.46, t= 0.533581, b= 0.000000], r_t=[r=-0.10, prog= 0.40, pen=-0.50, r_old=-0.10], Reward=  2444.67 /  2463.93 /  7426.18, epsilon=  0.928, speed=  0.22, gear= 1, damage= 788.00
Ep:28 step:520(21545), a_t=[s=-0.23, t= 0.361813, b= 0.000000], r_t=[r=-0.07, prog= 0.51, pen=-0.57, r_old=-0.07], Reward=  2442.55 /  2461.81 /  7426.18, epsilon=  0.928, speed=  0.26, gear= 1, damage= 788.00
Ep:28 step:540(21565), a_t=[s=-0.54, t= 0.436025, b= 0.000000], r_t=[r=-0.03, prog= 0.45, pen=-0.48, r_old=-0.03], Reward=  2441.52 /  2460.78 /  7426.18, epsilon=  0.928, speed=  0.22, gear= 1, damage= 788.00
Ep:28 step:560(21585), a_t=[s=-1.00, t= 0.625510, b= 0.000000], r_t=[r= 0.07, prog= 1.46, pen=-1.39, r_old= 0.07], Reward=  2441.39 /  2460.65 /  7426.18, epsilon=  0.928, speed=  0.64, gear= 1, damage= 788.00
Ep:28 step:580(21605), a_t=[s=-0.97, t= 0.510141, b= 0.000000], r_t=[r= 0.39, prog= 2.70, pen=-2.32, r_old= 0.39], Reward=  2444.24 /  2463.50 /  7426.18, epsilon=  0.928, speed=  1.10, gear= 1, damage= 788.00
Ep:28 step:600(21625), a_t=[s=-0.94, t= 0.591450, b= 0.000000], r_t=[r= 1.19, prog= 4.67, pen=-3.48, r_old= 1.19], Reward=  2456.81 /  2476.07 /  7426.18, epsilon=  0.928, speed=  1.74, gear= 1, damage= 788.00
Ep:28 step:620(21645), a_t=[s=-0.46, t= 0.636645, b= 0.000000], r_t=[r= 16.17, prog= 40.65, pen=-24.48, r_old= 16.17], Reward=  2570.84 /  2584.94 /  7426.18, epsilon=  0.928, speed=  13.73, gear= 1, damage= 792.00
META = 1 ... Running backwards
=============================================================
 starting episode: 29/2000
Client connected on 3102..............
Ep:29 step:0(21662), a_t=[s= 0.53, t= 0.472003, b= 0.000000], r_t=[r= 0.23, prog= 0.23, pen=-0.00, r_old= 0.23], Reward=  0.23 /  0.23 /  7426.18, epsilon=  0.928, speed=  0.08, gear= 1, damage= 0.00
Ep:29 step:20(21682), a_t=[s= 1.00, t= 0.647392, b= 0.000000], r_t=[r= 137.08, prog= 146.76, pen=-9.68, r_old= 137.08], Reward=  1198.54 /  1198.54 /  7426.18, epsilon=  0.928, speed=  49.18, gear= 1, damage= 0.00
Ep:29 step:40(21702), a_t=[s= 1.00, t= 0.612732, b= 0.000000], r_t=[r= 137.80, prog= 214.91, pen=-77.11, r_old= 137.80], Reward=  3957.48 /  3957.48 /  7426.18, epsilon=  0.928, speed=  76.02, gear= 2, damage= 0.00
Ep:29 step:60(21722), a_t=[s=-0.98, t= 0.501379, b= 0.000000], r_t=[r=-0.12, prog= 0.36, pen=-0.48, r_old=-0.12], Reward=  3946.14 /  3963.33 /  7426.18, epsilon=  0.928, speed=  0.21, gear= 1, damage= 629.00
Ep:29 step:80(21742), a_t=[s=-1.00, t= 0.495728, b= 0.000000], r_t=[r=-0.13, prog= 0.50, pen=-0.63, r_old=-0.13], Reward=  3944.09 /  3961.27 /  7426.18, epsilon=  0.928, speed=  0.28, gear= 1, damage= 629.00
Ep:29 step:100(21762), a_t=[s=-0.46, t= 0.503916, b= 0.000000], r_t=[r=-0.06, prog= 0.39, pen=-0.45, r_old=-0.06], Reward=  3942.32 /  3959.50 /  7426.18, epsilon=  0.928, speed=  0.20, gear= 1, damage= 629.00
Ep:29 step:120(21782), a_t=[s=-0.51, t= 0.442990, b= 0.000000], r_t=[r=-0.03, prog= 0.62, pen=-0.65, r_old=-0.03], Reward=  3941.16 /  3958.34 /  7426.18, epsilon=  0.927, speed=  0.29, gear= 1, damage= 629.00
Ep:29 step:140(21802), a_t=[s=-0.64, t= 0.551208, b= 0.000000], r_t=[r= 0.02, prog= 0.86, pen=-0.84, r_old= 0.02], Reward=  3941.05 /  3958.23 /  7426.18, epsilon=  0.927, speed=  0.39, gear= 1, damage= 629.00
Ep:29 step:160(21822), a_t=[s=-1.00, t= 0.429725, b= 0.000000], r_t=[r= 0.16, prog= 1.64, pen=-1.48, r_old= 0.16], Reward=  3942.32 /  3959.51 /  7426.18, epsilon=  0.927, speed=  0.69, gear= 1, damage= 629.00
Ep:29 step:180(21842), a_t=[s= 0.03, t= 0.446749, b= 0.000000], r_t=[r= 0.22, prog= 1.35, pen=-1.14, r_old= 0.22], Reward=  3946.09 /  3963.27 /  7426.18, epsilon=  0.927, speed=  0.54, gear= 1, damage= 629.00
Ep:29 step:200(21862), a_t=[s=-1.00, t= 0.563923, b= 0.000000], r_t=[r= 1.49, prog= 5.53, pen=-4.03, r_old= 1.49], Reward=  3962.46 /  3979.64 /  7426.18, epsilon=  0.927, speed=  2.04, gear= 1, damage= 629.00
Ep:29 step:220(21882), a_t=[s=-1.00, t= 0.561453, b= 0.000000], r_t=[r= 26.50, prog= 60.64, pen=-34.13, r_old= 26.50], Reward=  4011.78 /  4019.64 /  7426.18, epsilon=  0.927, speed=  20.32, gear= 1, damage= 744.00
META = 1 ... Running backwards
=============================================================
 starting episode: 30/2000
### TORCS is RELAUNCHED ###
Client connected on 3102..............
Ep:30 step:0(21897), a_t=[s=-0.11, t= 0.620177, b= 0.000000], r_t=[r= 0.58, prog= 0.58, pen=-0.00, r_old= 0.58], Reward=  0.58 /  0.58 /  7426.18, epsilon=  0.927, speed=  0.19, gear= 1, damage= 0.00
Ep:30 step:20(21917), a_t=[s= 0.65, t= 0.700344, b= 0.000000], r_t=[r= 85.02, prog= 149.13, pen=-64.12, r_old= 85.02], Reward=  902.47 /  902.47 /  7426.18, epsilon=  0.927, speed=  52.12, gear= 1, damage= 0.00
Ep:30 step:40(21937), a_t=[s=-0.31, t= 0.603516, b= 0.000000], r_t=[r=-0.12, prog= 0.18, pen=-0.30, r_old=-0.12], Reward=  783.03 /  786.45 /  7426.18, epsilon=  0.927, speed=  0.13, gear= 1, damage= 174.00
Ep:30 step:60(21957), a_t=[s=-0.31, t= 0.521774, b= 0.000000], r_t=[r=-0.11, prog= 0.20, pen=-0.31, r_old=-0.11], Reward=  780.60 /  784.02 /  7426.18, epsilon=  0.927, speed=  0.13, gear= 1, damage= 174.00
Ep:30 step:80(21977), a_t=[s=-1.00, t= 0.634673, b= 0.000000], r_t=[r=-0.11, prog= 0.27, pen=-0.38, r_old=-0.11], Reward=  778.72 /  782.15 /  7426.18, epsilon=  0.927, speed=  0.17, gear= 1, damage= 174.00
Ep:30 step:100(21997), a_t=[s=-0.97, t= 0.641779, b= 0.000000], r_t=[r=-0.11, prog= 0.39, pen=-0.50, r_old=-0.11], Reward=  776.34 /  779.76 /  7426.18, epsilon=  0.927, speed=  0.22, gear= 1, damage= 174.00
Ep:30 step:120(22017), a_t=[s=-1.00, t= 0.524837, b= 0.000000], r_t=[r=-0.08, prog= 0.52, pen=-0.60, r_old=-0.08], Reward=  774.20 /  777.63 /  7426.18, epsilon=  0.927, speed=  0.27, gear= 1, damage= 174.00
Ep:30 step:140(22037), a_t=[s=-1.00, t= 0.472860, b= 0.000000], r_t=[r=-0.06, prog= 0.51, pen=-0.56, r_old=-0.06], Reward=  773.20 /  776.62 /  7426.18, epsilon=  0.927, speed=  0.25, gear= 1, damage= 174.00
Ep:30 step:160(22057), a_t=[s=-1.00, t= 0.576581, b= 0.000000], r_t=[r= 0.01, prog= 1.23, pen=-1.22, r_old= 0.01], Reward=  772.50 /  775.92 /  7426.18, epsilon=  0.927, speed=  0.56, gear= 1, damage= 174.00
Ep:30 step:180(22077), a_t=[s=-0.95, t= 0.402950, b= 0.000000], r_t=[r= 0.11, prog= 1.30, pen=-1.19, r_old= 0.11], Reward=  773.61 /  777.03 /  7426.18, epsilon=  0.926, speed=  0.56, gear= 1, damage= 174.00
Ep:30 step:200(22097), a_t=[s=-0.72, t= 0.476925, b= 0.000000], r_t=[r= 0.60, prog= 2.90, pen=-2.30, r_old= 0.60], Reward=  781.22 /  784.64 /  7426.18, epsilon=  0.926, speed=  1.12, gear= 1, damage= 174.00
Ep:30 step:220(22117), a_t=[s=-1.00, t= 0.590403, b= 0.000000], r_t=[r= 19.64, prog= 44.18, pen=-24.54, r_old= 19.64], Reward=  913.58 /  917.00 /  7426.18, epsilon=  0.926, speed=  14.75, gear= 1, damage= 174.00
Ep:30 step:240(22137), a_t=[s=-0.62, t= 0.502120, b= 0.000000], r_t=[r= 16.12, prog= 95.39, pen=-79.27, r_old= 16.12], Reward=  1761.72 /  1727.17 /  7426.18, epsilon=  0.926, speed=  38.12, gear= 1, damage= 180.00
META = 1 ... Running backwards
=============================================================
 starting episode: 31/2000
Client connected on 3102..............
Ep:31 step:0(22143), a_t=[s= 0.72, t= 0.588040, b= 0.000000], r_t=[r= 0.26, prog= 0.26, pen=-0.00, r_old= 0.26], Reward=  0.26 /  0.26 /  7426.18, epsilon=  0.926, speed=  0.09, gear= 1, damage= 0.00
Ep:31 step:20(22163), a_t=[s= 0.09, t= 0.519422, b= 0.000000], r_t=[r= 123.79, prog= 141.72, pen=-17.93, r_old= 123.79], Reward=  1175.52 /  1175.52 /  7426.18, epsilon=  0.926, speed=  48.66, gear= 1, damage= 0.00
Ep:31 step:40(22183), a_t=[s= 1.00, t= 0.552852, b= 0.000000], r_t=[r= 145.58, prog= 234.34, pen=-88.76, r_old= 145.58], Reward=  4086.71 /  4086.71 /  7426.18, epsilon=  0.926, speed=  78.78, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 32/2000
Client connected on 3102..............
Ep:32 step:0(22192), a_t=[s=-0.82, t= 0.539307, b= 0.000000], r_t=[r=-0.02, prog=-0.02, pen= 0.00, r_old=-0.02], Reward= -0.02 / -0.02 /  7426.18, epsilon=  0.926, speed= -0.01, gear= 1, damage= 0.00
Ep:32 step:20(22212), a_t=[s=-0.67, t= 0.631152, b= 0.000000], r_t=[r= 34.05, prog= 135.36, pen=-101.31, r_old= 34.05], Reward=  888.78 /  888.78 /  7426.18, epsilon=  0.926, speed=  53.26, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 33/2000
Client connected on 3102..............
Ep:33 step:0(22222), a_t=[s= 0.34, t= 0.511296, b= 0.000000], r_t=[r= 0.67, prog= 0.67, pen=-0.00, r_old= 0.67], Reward=  0.67 /  0.67 /  7426.18, epsilon=  0.926, speed=  0.22, gear= 1, damage= 0.00
Ep:33 step:20(22242), a_t=[s=-1.00, t= 0.551001, b= 0.000000], r_t=[r= 109.23, prog= 123.74, pen=-14.51, r_old= 109.23], Reward=  1191.40 /  1191.40 /  7426.18, epsilon=  0.926, speed=  42.78, gear= 1, damage= 0.00
Ep:33 step:40(22262), a_t=[s= 0.80, t= 0.504272, b= 0.000000], r_t=[r=-20.63, prog= 30.74, pen=-51.37, r_old=-20.63], Reward=  2961.65 /  2947.45 /  7426.18, epsilon=  0.926, speed=  21.80, gear= 1, damage= 28.00
META = 1 ... Running backwards
=============================================================
 starting episode: 34/2000
Client connected on 3102..............
Ep:34 step:0(22266), a_t=[s= 0.52, t= 0.518866, b= 0.000000], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward=  0.22 /  0.22 /  7426.18, epsilon=  0.926, speed=  0.07, gear= 1, damage= 0.00
Ep:34 step:20(22286), a_t=[s= 1.00, t= 0.579601, b= 0.000000], r_t=[r= 95.74, prog= 119.07, pen=-23.33, r_old= 95.74], Reward=  1041.76 /  1041.76 /  7426.18, epsilon=  0.926, speed=  40.76, gear= 1, damage= 0.00
Ep:34 step:40(22306), a_t=[s=-0.74, t= 0.447292, b= 0.000000], r_t=[r=-8.27, prog= 8.36, pen=-16.63, r_old=-8.27], Reward=  1875.69 /  1842.61 /  7426.18, epsilon=  0.926, speed=  6.96, gear= 1, damage= 50.00
Ep:34 step:60(22326), a_t=[s=-0.24, t= 0.681472, b= 0.000000], r_t=[r=-0.13, prog= 0.58, pen=-0.71, r_old=-0.13], Reward=  1866.91 /  1833.83 /  7426.18, epsilon=  0.926, speed=  0.31, gear= 1, damage= 50.00
Ep:34 step:80(22346), a_t=[s=-0.41, t= 0.603695, b= 0.000000], r_t=[r=-0.07, prog= 0.50, pen=-0.57, r_old=-0.07], Reward=  1865.33 /  1832.25 /  7426.18, epsilon=  0.926, speed=  0.25, gear= 1, damage= 50.00
