=============================================================
 starting episode: 0/2000
Client connected on 3105..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.341279, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:16 step:700(18857), a_t=[s=-0.18, t= 0.395732, b= 0.000000], r_t=[r= 5.83, prog= 17.04, pen=-11.21, r_old= 5.83], Reward=  4112.25 /  4003.95 /  6444.91, epsilon=  0.937, speed=  5.95, gear= 1, damage= 303.00
Ep:16 step:720(18877), a_t=[s= 0.51, t= 0.542619, b= 0.000000], r_t=[r=-5.13, prog= 18.31, pen=-23.44, r_old=-12.00], Reward=  4194.51 /  4073.42 /  6444.91, epsilon=  0.937, speed=  6.26, gear= 1, damage= 338.00
Ep:16 step:740(18897), a_t=[s=-0.29, t= 0.572464, b= 0.000000], r_t=[r= 6.58, prog= 17.68, pen=-11.11, r_old= 6.58], Reward=  4230.40 /  4103.94 /  6444.91, epsilon=  0.937, speed=  6.06, gear= 1, damage= 382.00
Ep:16 step:760(18917), a_t=[s=-0.86, t= 0.505459, b= 0.000000], r_t=[r= 2.00, prog= 67.12, pen=-65.12, r_old= 2.00], Reward=  4677.16 /  4550.71 /  6444.91, epsilon=  0.937, speed=  46.33, gear= 1, damage= 382.00
META = 1 ... Running backwards
=============================================================
 starting episode: 17/2000
Client connected on 3105..............
Ep:17 step:0(18922), a_t=[s= 1.00, t= 0.453952, b= 0.000000], r_t=[r= 0.54, prog= 0.54, pen=-0.00, r_old= 0.54], Reward=  0.54 /  0.54 /  6444.91, epsilon=  0.937, speed=  0.18, gear= 1, damage= 0.00
Ep:17 step:20(18942), a_t=[s= 1.00, t= 0.456204, b= 0.000000], r_t=[r= 118.02, prog= 144.21, pen=-26.19, r_old= 118.02], Reward=  1164.68 /  1164.68 /  6444.91, epsilon=  0.937, speed=  48.27, gear= 1, damage= 0.00
META = 1 ... Running backwards
Ep:17 step:40(18962), a_t=[s=-0.33, t= 0.358661, b= 0.000000], r_t=[r=-1838.01, prog= 0.27, pen=-1838.27, r_old=-1839.00], Reward=  744.60 /  743.61 /  6444.91, epsilon=  0.937, speed= -1.25, gear= 2, damage= 1839.00
=============================================================
 starting episode: 18/2000
### TORCS is RELAUNCHED ###
Client connected on 3105..............
Ep:18 step:0(18963), a_t=[s= 1.00, t= 0.489090, b= 0.000000], r_t=[r= 0.53, prog= 0.54, pen=-0.00, r_old= 0.53], Reward=  0.53 /  0.53 /  6444.91, epsilon=  0.937, speed=  0.18, gear= 1, damage= 0.00
Ep:18 step:20(18983), a_t=[s=-0.26, t= 0.532560, b= 0.000000], r_t=[r= 98.58, prog= 122.11, pen=-23.53, r_old= 98.58], Reward=  1043.14 /  1043.14 /  6444.91, epsilon=  0.937, speed=  41.64, gear= 1, damage= 0.00
Ep:18 step:40(19003), a_t=[s=-0.59, t= 0.519121, b= 0.000000], r_t=[r= 72.08, prog= 168.84, pen=-96.75, r_old= 72.08], Reward=  3115.03 /  3115.03 /  6444.91, epsilon=  0.937, speed=  56.67, gear= 2, damage= 0.00
Ep:18 step:60(19023), a_t=[s=-0.88, t= 0.559529, b= 0.000000], r_t=[r= 10.75, prog= 66.24, pen=-55.49, r_old= 10.75], Reward=  3703.81 /  3703.81 /  6444.91, epsilon=  0.937, speed=  26.63, gear= 1, damage= 0.00
Ep:18 step:80(19043), a_t=[s= 1.00, t= 0.604708, b= 0.000000], r_t=[r= 0.05, prog= 0.75, pen=-0.70, r_old= 0.05], Reward=  3717.27 /  3717.27 /  6444.91, epsilon=  0.937, speed=  0.32, gear= 1, damage= 0.00
Ep:18 step:100(19063), a_t=[s= 0.86, t= 0.466330, b= 0.000000], r_t=[r= 0.12, prog= 1.06, pen=-0.94, r_old= 0.12], Reward=  3718.95 /  3718.95 /  6444.91, epsilon=  0.936, speed=  0.44, gear= 1, damage= 0.00
Ep:18 step:120(19083), a_t=[s=-0.24, t= 0.297243, b= 0.000000], r_t=[r= 0.14, prog= 0.87, pen=-0.73, r_old= 0.14], Reward=  3722.50 /  3722.50 /  6444.91, epsilon=  0.936, speed=  0.35, gear= 1, damage= 0.00
Ep:18 step:140(19103), a_t=[s=-0.33, t= 0.508487, b= 0.000000], r_t=[r= 0.45, prog= 2.05, pen=-1.61, r_old= 0.45], Reward=  3729.38 /  3729.38 /  6444.91, epsilon=  0.936, speed=  0.79, gear= 1, damage= 0.00
Ep:18 step:160(19123), a_t=[s=-0.91, t= 0.396245, b= 0.000000], r_t=[r= 0.95, prog= 3.72, pen=-2.77, r_old= 0.95], Reward=  3738.53 /  3738.53 /  6444.91, epsilon=  0.936, speed=  1.39, gear= 1, damage= 0.00
Ep:18 step:180(19143), a_t=[s= 0.33, t= 0.484676, b= 0.000000], r_t=[r= 0.79, prog= 2.67, pen=-1.88, r_old= 0.79], Reward=  3756.07 /  3756.07 /  6444.91, epsilon=  0.936, speed=  0.97, gear= 1, damage= 0.00
Ep:18 step:200(19163), a_t=[s=-1.00, t= 0.299776, b= 0.000000], r_t=[r= 1.63, prog= 4.74, pen=-3.10, r_old= 1.63], Reward=  3785.98 /  3785.98 /  6444.91, epsilon=  0.936, speed=  1.65, gear= 1, damage= 0.00
Ep:18 step:220(19183), a_t=[s= 0.59, t= 0.619998, b= 0.000000], r_t=[r= 20.72, prog= 50.64, pen=-29.92, r_old= 20.72], Reward=  3925.21 /  3896.32 /  6444.91, epsilon=  0.936, speed=  17.02, gear= 1, damage= 12.00
Ep:18 step:240(19203), a_t=[s= 0.40, t= 0.439173, b= 0.000000], r_t=[r= 115.02, prog= 170.54, pen=-55.51, r_old= 115.02], Reward=  5340.06 /  5311.17 /  6444.91, epsilon=  0.936, speed=  60.01, gear= 2, damage= 12.00
Ep:18 step:260(19223), a_t=[s= 0.81, t= 0.696913, b= 0.000000], r_t=[r=-0.11, prog= 0.23, pen=-0.34, r_old=-0.11], Reward=  5685.19 /  5672.18 /  6444.91, epsilon=  0.936, speed=  0.15, gear= 1, damage= 1038.00
Ep:18 step:280(19243), a_t=[s= 0.28, t= 0.495630, b= 0.000000], r_t=[r=-0.10, prog= 0.22, pen=-0.32, r_old=-0.10], Reward=  5683.63 /  5670.62 /  6444.91, epsilon=  0.936, speed=  0.14, gear= 1, damage= 1038.00
Ep:18 step:300(19263), a_t=[s= 0.69, t= 0.568664, b= 0.000000], r_t=[r=-0.11, prog= 0.40, pen=-0.51, r_old=-0.11], Reward=  5681.35 /  5668.35 /  6444.91, epsilon=  0.936, speed=  0.22, gear= 1, damage= 1038.00
Ep:18 step:320(19283), a_t=[s= 0.22, t= 0.448173, b= 0.000000], r_t=[r=-0.12, prog= 0.67, pen=-0.79, r_old=-0.12], Reward=  5679.58 /  5666.57 /  6444.91, epsilon=  0.936, speed=  0.35, gear= 1, damage= 1038.00
Ep:18 step:340(19303), a_t=[s=-0.17, t= 0.544500, b= 0.000000], r_t=[r=-0.04, prog= 0.25, pen=-0.29, r_old=-0.04], Reward=  5678.54 /  5665.54 /  6444.91, epsilon=  0.936, speed=  0.13, gear= 1, damage= 1038.00
Ep:18 step:360(19323), a_t=[s= 0.34, t= 0.479686, b= 0.000000], r_t=[r=-0.04, prog= 0.53, pen=-0.57, r_old=-0.04], Reward=  5677.46 /  5664.46 /  6444.91, epsilon=  0.936, speed=  0.26, gear= 1, damage= 1038.00
Ep:18 step:380(19343), a_t=[s=-0.86, t= 0.472596, b= 0.000000], r_t=[r=-0.01, prog= 0.68, pen=-0.69, r_old=-0.01], Reward=  5677.01 /  5664.01 /  6444.91, epsilon=  0.936, speed=  0.31, gear= 1, damage= 1038.00
Ep:18 step:400(19363), a_t=[s=-0.55, t= 0.450571, b= 0.000000], r_t=[r= 0.04, prog= 1.04, pen=-1.00, r_old= 0.04], Reward=  5677.25 /  5664.24 /  6444.91, epsilon=  0.935, speed=  0.46, gear= 1, damage= 1038.00
Ep:18 step:420(19383), a_t=[s= 0.38, t= 0.464173, b= 0.000000], r_t=[r= 0.09, prog= 0.88, pen=-0.79, r_old= 0.09], Reward=  5678.72 /  5665.71 /  6444.91, epsilon=  0.935, speed=  0.37, gear= 1, damage= 1038.00
Ep:18 step:440(19403), a_t=[s= 0.59, t= 0.402319, b= 0.000000], r_t=[r= 0.10, prog= 0.70, pen=-0.61, r_old= 0.10], Reward=  5681.01 /  5668.00 /  6444.91, epsilon=  0.935, speed=  0.29, gear= 1, damage= 1038.00
Ep:18 step:460(19423), a_t=[s=-0.05, t= 0.309080, b= 0.000000], r_t=[r= 0.27, prog= 1.31, pen=-1.05, r_old= 0.27], Reward=  5687.09 /  5674.09 /  6444.91, epsilon=  0.935, speed=  0.51, gear= 1, damage= 1038.00
Ep:18 step:480(19443), a_t=[s=-0.25, t= 0.550234, b= 0.000000], r_t=[r= 1.39, prog= 5.23, pen=-3.85, r_old= 1.39], Reward=  5699.35 /  5686.35 /  6444.91, epsilon=  0.935, speed=  1.94, gear= 1, damage= 1038.00
Ep:18 step:500(19463), a_t=[s= 0.97, t= 0.371131, b= 0.000000], r_t=[r= 13.02, prog= 32.68, pen=-19.66, r_old= 13.02], Reward=  5792.32 /  5779.31 /  6444.91, epsilon=  0.935, speed=  11.03, gear= 1, damage= 1038.00
Ep:18 step:520(19483), a_t=[s=-0.64, t= 0.401824, b= 0.000000], r_t=[r= 63.75, prog= 139.94, pen=-76.19, r_old= 63.75], Reward=  6472.52 /  6459.51 /  6444.91, epsilon=  0.935, speed=  46.76, gear= 1, damage= 1038.00
Ep:18 step:540(19503), a_t=[s=-0.51, t= 0.508650, b= 0.000000], r_t=[r= 111.28, prog= 199.48, pen=-88.20, r_old= 111.28], Reward=  8455.63 /  8442.62 /  6444.91, epsilon=  0.935, speed=  66.81, gear= 2, damage= 1038.00
Ep:18 step:560(19523), a_t=[s= 0.42, t= 0.378208, b= 0.000000], r_t=[r= 127.61, prog= 241.68, pen=-114.07, r_old= 127.61], Reward=  11332.67 /  11319.67 /  6444.91, epsilon=  0.935, speed=  83.78, gear= 3, damage= 1038.00
Ep:18 step:580(19543), a_t=[s=-0.40, t= 0.368522, b= 0.000000], r_t=[r=-1.00, prog= 7.08, pen=-8.08, r_old=-1.00], Reward=  10489.52 /  10493.14 /  6444.91, epsilon=  0.935, speed=  3.60, gear= 1, damage= 2290.00
Ep:18 step:600(19563), a_t=[s=-0.23, t= 0.557560, b= 0.000000], r_t=[r= 0.01, prog= 0.70, pen=-0.69, r_old= 0.01], Reward=  10488.90 /  10492.52 /  6444.91, epsilon=  0.935, speed=  0.32, gear= 1, damage= 2290.00
Ep:18 step:620(19583), a_t=[s= 0.82, t= 0.686044, b= 0.000000], r_t=[r= 0.13, prog= 1.78, pen=-1.65, r_old= 0.13], Reward=  10489.66 /  10493.28 /  6444.91, epsilon=  0.935, speed=  0.77, gear= 1, damage= 2290.00
Ep:18 step:640(19603), a_t=[s= 0.60, t= 0.582246, b= 0.000000], r_t=[r= 0.30, prog= 2.08, pen=-1.78, r_old= 0.30], Reward=  10492.51 /  10496.14 /  6444.91, epsilon=  0.935, speed=  0.85, gear= 1, damage= 2290.00
Ep:18 step:660(19623), a_t=[s= 0.49, t= 0.530740, b= 0.000000], r_t=[r= 1.24, prog= 4.93, pen=-3.69, r_old= 1.24], Reward=  10503.35 /  10506.97 /  6444.91, epsilon=  0.935, speed=  1.85, gear= 1, damage= 2290.00
Ep:18 step:680(19643), a_t=[s= 0.28, t= 0.562431, b= 0.000000], r_t=[r= 2.45, prog= 7.25, pen=-4.80, r_old= 2.45], Reward=  10554.65 /  10558.27 /  6444.91, epsilon=  0.935, speed=  2.54, gear= 1, damage= 2290.00
Ep:18 step:700(19663), a_t=[s=-0.28, t= 0.471828, b= 0.000000], r_t=[r= 43.37, prog= 92.47, pen=-49.10, r_old= 43.37], Reward=  10849.58 /  10853.20 /  6444.91, epsilon=  0.934, speed=  30.88, gear= 1, damage= 2290.00
Ep:18 step:720(19683), a_t=[s= 0.71, t= 0.534772, b= 0.000000], r_t=[r=-0.02, prog=-0.04, pen= 0.02, r_old=-0.02], Reward=  10961.32 /  10964.94 /  6444.91, epsilon=  0.934, speed= -0.03, gear= 1, damage= 2290.00
Ep:18 step:740(19703), a_t=[s=-0.45, t= 0.539139, b= 0.004409], r_t=[r=-0.14, prog= 0.15, pen=-0.30, r_old=-0.14], Reward=  10958.98 /  10962.60 /  6444.91, epsilon=  0.934, speed=  0.12, gear= 1, damage= 2290.00
Ep:18 step:760(19723), a_t=[s= 0.90, t= 0.499159, b= 0.000000], r_t=[r=-0.01, prog=-0.02, pen= 0.01, r_old=-0.01], Reward=  10957.53 /  10961.15 /  6444.91, epsilon=  0.934, speed= -0.02, gear= 1, damage= 2290.00
Ep:18 step:780(19743), a_t=[s= 1.00, t= 0.443885, b= 0.000000], r_t=[r=-0.07, prog= 0.10, pen=-0.18, r_old=-0.07], Reward=  10956.27 /  10959.89 /  6444.91, epsilon=  0.934, speed=  0.07, gear= 1, damage= 2290.00
Ep:18 step:800(19763), a_t=[s=-1.00, t= 0.429176, b= 0.000000], r_t=[r=-0.10, prog= 0.17, pen=-0.27, r_old=-0.10], Reward=  10954.69 /  10958.31 /  6444.91, epsilon=  0.934, speed=  0.11, gear= 1, damage= 2290.00
Ep:18 step:820(19783), a_t=[s=-0.06, t= 0.530148, b= 0.000000], r_t=[r=-0.18, prog= 0.39, pen=-0.57, r_old=-0.18], Reward=  10952.86 /  10956.48 /  6444.91, epsilon=  0.934, speed=  0.24, gear= 1, damage= 2290.00
Ep:18 step:840(19803), a_t=[s= 0.13, t= 0.431932, b= 0.000000], r_t=[r=-0.06, prog= 0.22, pen=-0.28, r_old=-0.06], Reward=  10950.66 /  10954.28 /  6444.91, epsilon=  0.934, speed=  0.12, gear= 1, damage= 2290.00
Ep:18 step:860(19823), a_t=[s=-1.00, t= 0.657532, b= 0.000000], r_t=[r=-0.14, prog= 1.03, pen=-1.17, r_old=-0.14], Reward=  10948.69 /  10952.31 /  6444.91, epsilon=  0.934, speed=  0.52, gear= 1, damage= 2290.00
Ep:18 step:880(19843), a_t=[s= 0.14, t= 0.676022, b= 0.000000], r_t=[r=-0.04, prog= 0.73, pen=-0.77, r_old=-0.04], Reward=  10947.75 /  10951.37 /  6444.91, epsilon=  0.934, speed=  0.35, gear= 1, damage= 2290.00
Ep:18 step:900(19863), a_t=[s= 0.87, t= 0.490345, b= 0.000000], r_t=[r= 0.04, prog= 0.96, pen=-0.93, r_old= 0.04], Reward=  10947.72 /  10951.34 /  6444.91, epsilon=  0.934, speed=  0.43, gear= 1, damage= 2290.00
Ep:18 step:920(19883), a_t=[s=-0.41, t= 0.440432, b= 0.000000], r_t=[r= 0.09, prog= 0.79, pen=-0.70, r_old= 0.09], Reward=  10949.54 /  10953.16 /  6444.91, epsilon=  0.934, speed=  0.33, gear= 1, damage= 2290.00
Ep:18 step:940(19903), a_t=[s= 1.00, t= 0.401973, b= 0.000000], r_t=[r= 0.46, prog= 2.47, pen=-2.01, r_old= 0.46], Reward=  10954.38 /  10958.00 /  6444.91, epsilon=  0.934, speed=  0.97, gear= 1, damage= 2290.00
Ep:18 step:960(19923), a_t=[s= 0.52, t= 0.296665, b= 0.000000], r_t=[r= 0.60, prog= 2.15, pen=-1.55, r_old= 0.60], Reward=  10970.99 /  10974.62 /  6444.91, epsilon=  0.934, speed=  0.79, gear= 1, damage= 2290.00
Ep:18 step:980(19943), a_t=[s= 0.83, t= 0.623509, b= 0.000000], r_t=[r= 21.87, prog= 57.10, pen=-35.23, r_old= 21.87], Reward=  11141.46 /  11145.08 /  6444.91, epsilon=  0.934, speed=  19.48, gear= 1, damage= 2290.00
Ep:18 step:1000(19963), a_t=[s= 1.00, t= 0.489270, b= 0.000000], r_t=[r=-0.00, prog=-0.01, pen= 0.01, r_old=-0.00], Reward=  11194.26 /  11178.84 /  6444.91, epsilon=  0.933, speed= -0.01, gear= 1, damage= 2310.00
Ep:18 step:1020(19983), a_t=[s= 1.00, t= 0.501502, b= 0.000000], r_t=[r=-0.12, prog= 0.08, pen=-0.20, r_old=-0.12], Reward=  11192.50 /  11177.09 /  6444.91, epsilon=  0.933, speed=  0.08, gear= 1, damage= 2310.00
Ep:18 step:1040(20003), a_t=[s= 0.04, t= 0.435689, b= 0.000000], r_t=[r=-0.13, prog= 0.10, pen=-0.23, r_old=-0.13], Reward=  11190.66 /  11175.24 /  6444.91, epsilon=  0.933, speed=  0.10, gear= 1, damage= 2310.00
Ep:18 step:1060(20023), a_t=[s= 0.25, t= 0.509904, b= 0.000000], r_t=[r=-0.02, prog= 0.02, pen=-0.05, r_old=-0.02], Reward=  11188.46 /  11173.04 /  6444.91, epsilon=  0.933, speed=  0.02, gear= 1, damage= 2310.00
Ep:18 step:1080(20043), a_t=[s= 0.54, t= 0.566296, b= 0.000000], r_t=[r=-0.01, prog=-0.01, pen= 0.00, r_old=-0.01], Reward=  11186.54 /  11171.12 /  6444.91, epsilon=  0.933, speed= -0.01, gear= 1, damage= 2310.00
Ep:18 step:1100(20063), a_t=[s=-0.25, t= 0.701306, b= 0.000000], r_t=[r=-0.26, prog= 0.34, pen=-0.60, r_old=-0.26], Reward=  11184.45 /  11169.03 /  6444.91, epsilon=  0.933, speed=  0.25, gear= 1, damage= 2310.00
Ep:18 step:1120(20083), a_t=[s= 0.46, t= 0.622534, b= 0.000000], r_t=[r=-0.08, prog= 0.14, pen=-0.21, r_old=-0.08], Reward=  11182.33 /  11166.91 /  6444.91, epsilon=  0.933, speed=  0.09, gear= 1, damage= 2310.00
Ep:18 step:1140(20103), a_t=[s= 0.42, t= 0.519906, b= 0.000000], r_t=[r=-0.13, prog= 0.34, pen=-0.47, r_old=-0.13], Reward=  11180.18 /  11164.76 /  6444.91, epsilon=  0.933, speed=  0.20, gear= 1, damage= 2310.00
Ep:18 step:1160(20123), a_t=[s=-1.00, t= 0.794813, b= 0.000000], r_t=[r=-0.12, prog= 0.41, pen=-0.53, r_old=-0.12], Reward=  11178.19 /  11162.77 /  6444.91, epsilon=  0.933, speed=  0.23, gear= 1, damage= 2310.00
Ep:18 step:1180(20143), a_t=[s= 0.60, t= 0.630739, b= 0.000000], r_t=[r=-0.06, prog= 0.31, pen=-0.37, r_old=-0.06], Reward=  11176.61 /  11161.19 /  6444.91, epsilon=  0.933, speed=  0.16, gear= 1, damage= 2310.00
Ep:18 step:1200(20163), a_t=[s= 0.64, t= 0.600958, b= 0.000000], r_t=[r=-0.03, prog= 0.43, pen=-0.46, r_old=-0.03], Reward=  11175.17 /  11159.75 /  6444.91, epsilon=  0.933, speed=  0.21, gear= 1, damage= 2310.00
Ep:18 step:1220(20183), a_t=[s= 0.70, t= 0.377041, b= 0.000000], r_t=[r=-0.00, prog= 0.34, pen=-0.34, r_old=-0.00], Reward=  11174.78 /  11159.36 /  6444.91, epsilon=  0.933, speed=  0.16, gear= 1, damage= 2310.00
Ep:18 step:1240(20203), a_t=[s= 0.40, t= 0.659108, b= 0.000000], r_t=[r= 0.11, prog= 1.48, pen=-1.37, r_old= 0.11], Reward=  11175.53 /  11160.11 /  6444.91, epsilon=  0.933, speed=  0.64, gear= 1, damage= 2310.00
Ep:18 step:1260(20223), a_t=[s= 0.73, t= 0.518460, b= 0.000000], r_t=[r= 0.46, prog= 2.70, pen=-2.24, r_old= 0.46], Reward=  11179.77 /  11164.35 /  6444.91, epsilon=  0.933, speed=  1.08, gear= 1, damage= 2310.00
Ep:18 step:1280(20243), a_t=[s= 0.09, t= 0.572768, b= 0.000000], r_t=[r= 1.59, prog= 5.54, pen=-3.94, r_old= 1.59], Reward=  11200.22 /  11184.80 /  6444.91, epsilon=  0.933, speed=  2.01, gear= 1, damage= 2310.00
Ep:18 step:1300(20263), a_t=[s=-0.04, t= 0.567471, b= 0.000000], r_t=[r= 37.60, prog= 80.53, pen=-42.94, r_old= 37.60], Reward=  11420.93 /  11405.51 /  6444.91, epsilon=  0.932, speed=  26.85, gear= 1, damage= 2310.00
META = 1 ... Running backwards
=============================================================
 starting episode: 19/2000
Client connected on 3105..............
Ep:19 step:0(20270), a_t=[s= 0.76, t= 0.477337, b= 0.000000], r_t=[r= 0.64, prog= 0.64, pen=-0.00, r_old= 0.64], Reward=  0.64 /  0.64 /  11499.49, epsilon=  0.932, speed=  0.21, gear= 1, damage= 0.00
Ep:19 step:20(20290), a_t=[s=-0.19, t= 0.457043, b= 0.000000], r_t=[r= 73.05, prog= 107.83, pen=-34.78, r_old= 73.05], Reward=  959.03 /  959.03 /  11499.49, epsilon=  0.932, speed=  39.24, gear= 1, damage= 0.00
Ep:19 step:40(20310), a_t=[s= 0.54, t= 0.550587, b= 0.000000], r_t=[r= 78.09, prog= 167.11, pen=-89.02, r_old= 78.09], Reward=  2928.28 /  2928.28 /  11499.49, epsilon=  0.932, speed=  69.53, gear= 2, damage= 0.00
Ep:19 step:60(20330), a_t=[s=-1.00, t= 0.487013, b= 0.010503], r_t=[r= 4.91, prog= 72.66, pen=-67.75, r_old= 4.91], Reward=  3436.68 /  3445.92 /  11499.49, epsilon=  0.932, speed=  31.54, gear= 1, damage= 861.00
Ep:19 step:80(20350), a_t=[s= 0.13, t= 0.257893, b= 0.000000], r_t=[r=-0.03, prog= 0.11, pen=-0.15, r_old=-0.03], Reward=  3512.22 /  3521.46 /  11499.49, epsilon=  0.932, speed=  0.06, gear= 1, damage= 861.00
Ep:19 step:100(20370), a_t=[s=-0.06, t= 0.356403, b= 0.000000], r_t=[r=-0.04, prog= 0.20, pen=-0.25, r_old=-0.04], Reward=  3510.70 /  3519.94 /  11499.49, epsilon=  0.932, speed=  0.11, gear= 1, damage= 861.00
Ep:19 step:120(20390), a_t=[s= 1.00, t= 0.416615, b= 0.000000], r_t=[r=-0.07, prog= 0.76, pen=-0.83, r_old=-0.07], Reward=  3509.06 /  3518.30 /  11499.49, epsilon=  0.932, speed=  0.37, gear= 1, damage= 861.00
Ep:19 step:140(20410), a_t=[s= 0.41, t= 0.414158, b= 0.000000], r_t=[r=-0.02, prog= 0.53, pen=-0.55, r_old=-0.02], Reward=  3508.41 /  3517.65 /  11499.49, epsilon=  0.932, speed=  0.25, gear= 1, damage= 861.00
Ep:19 step:160(20430), a_t=[s= 0.37, t= 0.498013, b= 0.000000], r_t=[r= 0.01, prog= 0.77, pen=-0.76, r_old= 0.01], Reward=  3508.27 /  3517.52 /  11499.49, epsilon=  0.932, speed=  0.35, gear= 1, damage= 861.00
Ep:19 step:180(20450), a_t=[s= 0.16, t= 0.615892, b= 0.000000], r_t=[r= 0.05, prog= 0.89, pen=-0.83, r_old= 0.05], Reward=  3508.87 /  3518.12 /  11499.49, epsilon=  0.932, speed=  0.39, gear= 1, damage= 861.00
Ep:19 step:200(20470), a_t=[s=-0.69, t= 0.490439, b= 0.000000], r_t=[r= 0.20, prog= 1.95, pen=-1.75, r_old= 0.20], Reward=  3510.42 /  3519.66 /  11499.49, epsilon=  0.932, speed=  0.82, gear= 1, damage= 861.00
Ep:19 step:220(20490), a_t=[s=-0.44, t= 0.491038, b= 0.000000], r_t=[r= 0.25, prog= 1.58, pen=-1.34, r_old= 0.25], Reward=  3513.82 /  3523.07 /  11499.49, epsilon=  0.932, speed=  0.64, gear= 1, damage= 861.00
Ep:19 step:240(20510), a_t=[s=-0.71, t= 0.517636, b= 0.000000], r_t=[r= 0.69, prog= 3.47, pen=-2.79, r_old= 0.69], Reward=  3519.00 /  3528.24 /  11499.49, epsilon=  0.932, speed=  1.36, gear= 1, damage= 861.00
Ep:19 step:260(20530), a_t=[s= 1.00, t= 0.513727, b= 0.000000], r_t=[r= 0.34, prog= 1.27, pen=-0.93, r_old= 0.34], Reward=  3532.05 /  3541.30 /  11499.49, epsilon=  0.932, speed=  0.47, gear= 1, damage= 861.00
Ep:19 step:280(20550), a_t=[s=-0.21, t= 0.519430, b= 0.000000], r_t=[r= 1.28, prog= 4.25, pen=-2.97, r_old= 1.28], Reward=  3549.45 /  3558.70 /  11499.49, epsilon=  0.931, speed=  1.53, gear= 1, damage= 861.00
Ep:19 step:300(20570), a_t=[s=-0.79, t= 0.385405, b= 0.000000], r_t=[r= 9.43, prog= 24.11, pen=-14.67, r_old= 9.43], Reward=  3625.42 /  3634.66 /  11499.49, epsilon=  0.931, speed=  8.17, gear= 1, damage= 861.00
Ep:19 step:320(20590), a_t=[s=-0.25, t= 0.606358, b= 0.055518], r_t=[r= 119.46, prog= 154.19, pen=-34.73, r_old= 119.46], Reward=  4400.16 /  4409.41 /  11499.49, epsilon=  0.931, speed=  51.90, gear= 1, damage= 861.00
Ep:19 step:340(20610), a_t=[s= 0.07, t= 0.366256, b= 0.000000], r_t=[r= 151.69, prog= 199.68, pen=-47.99, r_old= 151.69], Reward=  6332.38 /  6341.63 /  11499.49, epsilon=  0.931, speed=  71.85, gear= 2, damage= 861.00
Ep:19 step:360(20630), a_t=[s=-1.00, t= 0.589009, b= 0.000000], r_t=[r= 112.75, prog= 217.98, pen=-105.24, r_old= 112.75], Reward=  9613.90 /  9623.15 /  11499.49, epsilon=  0.931, speed=  76.31, gear= 2, damage= 861.00
Ep:19 step:380(20650), a_t=[s=-0.19, t= 0.494379, b= 0.000000], r_t=[r= 119.60, prog= 246.48, pen=-126.88, r_old= 119.60], Reward=  12404.65 /  12413.90 /  11499.49, epsilon=  0.931, speed=  82.71, gear= 3, damage= 861.00
Ep:19 step:400(20670), a_t=[s= 0.30, t= 0.462431, b= 0.000000], r_t=[r= 36.30, prog= 122.27, pen=-85.97, r_old= 36.30], Reward=  12772.31 /  12748.21 /  11499.49, epsilon=  0.931, speed=  44.23, gear= 1, damage= 1191.00
META = 1 ... Running backwards
=============================================================
 starting episode: 20/2000
Client connected on 3105..............
Ep:20 step:0(20680), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  12834.30, epsilon=  0.931, speed=  0.20, gear= 1, damage= 0.00
Ep:20 step:20(20700), a_t=[s=-1.00, t= 0.000012, b= 0.000000], r_t=[r= 59.80, prog= 114.36, pen=-54.56, r_old= 59.80], Reward=  854.26 /  854.26 /  12834.30, epsilon=  0.931, speed=  39.05, gear= 1, damage= 0.00
Ep:20 step:40(20720), a_t=[s= 1.00, t= 0.269823, b= 0.000000], r_t=[r=-31.66, prog= 19.73, pen=-51.39, r_old=-31.66], Reward=  1309.84 /  1309.84 /  12834.30, epsilon=  0.931, speed=  42.06, gear= 1, damage= 0.00
Ep:20 step:60(20740), a_t=[s=-1.00, t= 0.000925, b= 0.000011], r_t=[r=-3.22, prog= 19.47, pen=-22.70, r_old=-3.22], Reward=  1186.46 /  1189.45 /  12834.30, epsilon=  0.931, speed=  12.31, gear= 1, damage= 89.00
Ep:20 step:80(20760), a_t=[s=-1.00, t= 0.000007, b= 0.000000], r_t=[r= 78.08, prog= 137.73, pen=-59.66, r_old= 78.08], Reward=  2358.40 /  2361.40 /  12834.30, epsilon=  0.931, speed=  47.24, gear= 1, damage= 89.00
META = 1 ... Running backwards
=============================================================
 starting episode: 21/2000
Waiting for server on 3105............
Count Down : 5
Client connected on 3105..............
Ep:21 step:0(20779), a_t=[s= 1.00, t= 0.520054, b= 0.000000], r_t=[r= 0.33, prog= 0.33, pen=-0.00, r_old= 0.33], Reward=  0.33 /  0.33 /  12834.30, epsilon=  0.931, speed=  0.11, gear= 1, damage= 0.00
Ep:21 step:20(20799), a_t=[s= 0.10, t= 0.543179, b= 0.000000], r_t=[r= 69.56, prog= 135.14, pen=-65.57, r_old= 69.56], Reward=  774.27 /  774.27 /  12834.30, epsilon=  0.931, speed=  47.38, gear= 1, damage= 0.00
