=============================================================
 starting episode: 0/2000
Client connected on 3103..............
Ep:0 step:0(1), a_t=[s= 0.19, t= 0.362220, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:31 step:100(13426), a_t=[s= 0.09, t= 0.639148, b= 0.000000], r_t=[r= 61.80, prog= 211.05, pen=-149.24, r_old= 61.80], Reward=  14726.04 /  14726.04 /  27625.80, epsilon=  0.955, speed=  90.65, gear= 3, damage= 0.00
Ep:31 step:120(13446), a_t=[s=-0.96, t= 0.509401, b= 0.000000], r_t=[r= 91.98, prog= 222.98, pen=-131.00, r_old= 91.98], Reward=  15926.39 /  15862.32 /  27625.80, epsilon=  0.955, speed=  75.19, gear= 2, damage= 283.00
Ep:31 step:140(13466), a_t=[s= 0.21, t= 0.615233, b= 0.000000], r_t=[r= 74.11, prog= 187.09, pen=-112.98, r_old= 74.11], Reward=  17000.29 /  16936.22 /  27625.80, epsilon=  0.955, speed=  63.23, gear= 2, damage= 283.00
Ep:31 step:160(13486), a_t=[s=-0.01, t= 0.553416, b= 0.000000], r_t=[r=-1295.94, prog= 34.05, pen=-1329.99, r_old=-1280.00], Reward=  17562.00 /  17513.87 /  27625.80, epsilon=  0.955, speed=  21.50, gear= 2, damage= 1563.00
META = 1 ... Running backwards
=============================================================
 starting episode: 32/2000
Client connected on 3103..............
Ep:32 step:0(13492), a_t=[s=-0.28, t= 0.533750, b= 0.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  27625.80, epsilon=  0.955, speed= -0.00, gear= 1, damage= 0.00
Ep:32 step:20(13512), a_t=[s= 0.82, t= 0.694158, b= 0.000000], r_t=[r= 89.90, prog= 124.49, pen=-34.59, r_old= 89.90], Reward=  822.45 /  822.45 /  27625.80, epsilon=  0.955, speed=  41.98, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 33/2000
Client connected on 3103..............
Ep:33 step:0(13521), a_t=[s= 0.92, t= 0.349974, b= 0.000000], r_t=[r= 0.76, prog= 0.76, pen=-0.00, r_old= 0.76], Reward=  0.76 /  0.76 /  27625.80, epsilon=  0.955, speed=  0.25, gear= 1, damage= 0.00
Ep:33 step:20(13541), a_t=[s=-1.00, t= 0.499160, b= 0.000000], r_t=[r= 90.10, prog= 119.64, pen=-29.54, r_old= 90.10], Reward=  901.61 /  901.61 /  27625.80, epsilon=  0.955, speed=  39.91, gear= 1, damage= 0.00
Ep:33 step:40(13561), a_t=[s= 1.00, t= 0.343929, b= 0.000000], r_t=[r= 157.99, prog= 185.93, pen=-27.94, r_old= 157.99], Reward=  3364.11 /  3364.11 /  27625.80, epsilon=  0.955, speed=  66.94, gear= 2, damage= 0.00
Ep:33 step:60(13581), a_t=[s=-1.00, t= 0.575556, b= 0.000000], r_t=[r=-2.23, prog= 57.63, pen=-59.86, r_old=-2.23], Reward=  3620.53 /  3542.11 /  27625.80, epsilon=  0.955, speed=  27.17, gear= 1, damage= 1179.00
Ep:33 step:80(13601), a_t=[s=-0.98, t= 0.553535, b= 0.000000], r_t=[r= 0.00, prog=-0.01, pen= 0.02, r_old= 0.00], Reward=  3608.71 /  3530.29 /  27625.80, epsilon=  0.955, speed= -0.03, gear= 1, damage= 1179.00
Ep:33 step:100(13621), a_t=[s=-1.00, t= 0.567612, b= 0.000000], r_t=[r= 0.00, prog=-0.00, pen= 0.00, r_old= 0.00], Reward=  3606.99 /  3528.57 /  27625.80, epsilon=  0.955, speed= -0.01, gear= 1, damage= 1179.00
Ep:33 step:120(13641), a_t=[s=-1.00, t= 0.582404, b= 0.000000], r_t=[r=-0.57, prog= 0.08, pen=-0.65, r_old=-0.57], Reward=  3604.79 /  3526.36 /  27625.80, epsilon=  0.955, speed=  0.26, gear= 1, damage= 1179.00
Ep:33 step:140(13661), a_t=[s=-1.00, t= 0.438089, b= 0.000000], r_t=[r=-0.12, prog= 0.02, pen=-0.14, r_old=-0.12], Reward=  3601.94 /  3523.51 /  27625.80, epsilon=  0.955, speed=  0.06, gear= 1, damage= 1179.00
Ep:33 step:160(13681), a_t=[s=-1.00, t= 0.492971, b= 0.000000], r_t=[r=-0.07, prog= 0.01, pen=-0.08, r_old=-0.07], Reward=  3598.30 /  3519.87 /  27625.80, epsilon=  0.955, speed=  0.03, gear= 1, damage= 1179.00
Ep:33 step:180(13701), a_t=[s=-0.05, t= 0.414284, b= 0.000000], r_t=[r= 0.01, prog=-0.01, pen= 0.01, r_old= 0.01], Reward=  3595.79 /  3517.36 /  27625.80, epsilon=  0.955, speed= -0.03, gear= 1, damage= 1179.00
Ep:33 step:200(13721), a_t=[s= 0.38, t= 0.469572, b= 0.000000], r_t=[r= 0.00, prog=-0.00, pen= 0.01, r_old= 0.00], Reward=  3593.83 /  3515.41 /  27625.80, epsilon=  0.954, speed= -0.02, gear= 1, damage= 1179.00
Ep:33 step:220(13741), a_t=[s=-1.00, t= 0.537296, b= 0.000000], r_t=[r= 0.01, prog=-0.01, pen= 0.02, r_old= 0.01], Reward=  3590.54 /  3512.12 /  27625.80, epsilon=  0.954, speed= -0.04, gear= 1, damage= 1179.00
Ep:33 step:240(13761), a_t=[s=-0.53, t= 0.601682, b= 0.000000], r_t=[r=-0.14, prog= 0.01, pen=-0.15, r_old=-0.14], Reward=  3587.45 /  3509.03 /  27625.80, epsilon=  0.954, speed=  0.06, gear= 1, damage= 1179.00
Ep:33 step:260(13781), a_t=[s=-1.00, t= 0.494923, b= 0.000000], r_t=[r=-0.35, prog= 0.03, pen=-0.38, r_old=-0.35], Reward=  3585.29 /  3506.86 /  27625.80, epsilon=  0.954, speed=  0.15, gear= 1, damage= 1179.00
Ep:33 step:280(13801), a_t=[s=-0.54, t= 0.568823, b= 0.000000], r_t=[r=-0.14, prog= 0.01, pen=-0.15, r_old=-0.14], Reward=  3582.57 /  3504.15 /  27625.80, epsilon=  0.954, speed=  0.06, gear= 1, damage= 1179.00
Ep:33 step:300(13821), a_t=[s= 0.10, t= 0.548088, b= 0.000000], r_t=[r=-0.47, prog= 0.03, pen=-0.51, r_old=-0.47], Reward=  3578.85 /  3500.43 /  27625.80, epsilon=  0.954, speed=  0.20, gear= 1, damage= 1179.00
Ep:33 step:320(13841), a_t=[s=-0.49, t= 0.570157, b= 0.000000], r_t=[r=-0.26, prog= 0.02, pen=-0.28, r_old=-0.26], Reward=  3575.87 /  3497.45 /  27625.80, epsilon=  0.954, speed=  0.11, gear= 1, damage= 1179.00
Ep:33 step:340(13861), a_t=[s=-0.78, t= 0.581570, b= 0.000000], r_t=[r=-0.24, prog= 0.02, pen=-0.26, r_old=-0.24], Reward=  3572.57 /  3494.15 /  27625.80, epsilon=  0.954, speed=  0.10, gear= 1, damage= 1179.00
Ep:33 step:360(13881), a_t=[s=-1.00, t= 0.553946, b= 0.000000], r_t=[r=-0.07, prog= 0.00, pen=-0.08, r_old=-0.07], Reward=  3569.76 /  3491.34 /  27625.80, epsilon=  0.954, speed=  0.03, gear= 1, damage= 1179.00
Ep:33 step:380(13901), a_t=[s= 0.51, t= 0.479978, b= 0.000000], r_t=[r=-0.38, prog= 0.03, pen=-0.41, r_old=-0.38], Reward=  3567.49 /  3489.07 /  27625.80, epsilon=  0.954, speed=  0.16, gear= 1, damage= 1179.00
Ep:33 step:400(13921), a_t=[s= 0.06, t= 0.459238, b= 0.000000], r_t=[r=-0.25, prog= 0.02, pen=-0.27, r_old=-0.25], Reward=  3564.02 /  3485.59 /  27625.80, epsilon=  0.954, speed=  0.11, gear= 1, damage= 1179.00
Ep:33 step:420(13941), a_t=[s= 1.00, t= 0.531760, b= 0.000000], r_t=[r=-0.02, prog= 0.00, pen=-0.02, r_old=-0.02], Reward=  3561.10 /  3482.68 /  27625.80, epsilon=  0.954, speed=  0.01, gear= 1, damage= 1179.00
Ep:33 step:440(13961), a_t=[s= 0.76, t= 0.486070, b= 0.000000], r_t=[r= 0.00, prog=-0.00, pen= 0.01, r_old= 0.00], Reward=  3558.72 /  3480.29 /  27625.80, epsilon=  0.954, speed= -0.02, gear= 1, damage= 1179.00
Ep:33 step:460(13981), a_t=[s=-0.75, t= 0.673499, b= 0.000000], r_t=[r=-0.22, prog= 0.02, pen=-0.25, r_old=-0.22], Reward=  3556.80 /  3478.38 /  27625.80, epsilon=  0.954, speed=  0.10, gear= 1, damage= 1179.00
Ep:33 step:480(14001), a_t=[s=-1.00, t= 0.500365, b= 0.000000], r_t=[r=-0.15, prog= 0.02, pen=-0.17, r_old=-0.15], Reward=  3554.24 /  3475.82 /  27625.80, epsilon=  0.954, speed=  0.07, gear= 1, damage= 1179.00
Ep:33 step:500(14021), a_t=[s= 0.20, t= 0.428891, b= 0.000000], r_t=[r=-0.19, prog= 0.04, pen=-0.23, r_old=-0.19], Reward=  3551.97 /  3473.55 /  27625.80, epsilon=  0.953, speed=  0.09, gear= 1, damage= 1179.00
Ep:33 step:520(14041), a_t=[s= 0.13, t= 0.590037, b= 0.000000], r_t=[r=-0.17, prog= 0.04, pen=-0.21, r_old=-0.17], Reward=  3549.05 /  3470.63 /  27625.80, epsilon=  0.953, speed=  0.08, gear= 1, damage= 1179.00
Ep:33 step:540(14061), a_t=[s=-0.39, t= 0.495708, b= 0.000000], r_t=[r=-0.00, prog=-0.02, pen= 0.02, r_old=-0.00], Reward=  3547.87 /  3469.45 /  27625.80, epsilon=  0.953, speed= -0.04, gear= 1, damage= 1179.00
Ep:33 step:560(14081), a_t=[s=-0.73, t= 0.466929, b= 0.004245], r_t=[r=-0.39, prog= 0.12, pen=-0.51, r_old=-0.39], Reward=  3545.39 /  3466.97 /  27625.80, epsilon=  0.953, speed=  0.21, gear= 1, damage= 1179.00
Ep:33 step:580(14101), a_t=[s=-0.55, t= 0.620236, b= 0.000000], r_t=[r=-0.27, prog= 0.09, pen=-0.36, r_old=-0.27], Reward=  3543.40 /  3464.97 /  27625.80, epsilon=  0.953, speed=  0.15, gear= 1, damage= 1179.00
Ep:33 step:600(14121), a_t=[s=-0.78, t= 0.604063, b= 0.000000], r_t=[r=-0.02, prog= 0.01, pen=-0.02, r_old=-0.02], Reward=  3540.62 /  3462.20 /  27625.80, epsilon=  0.953, speed=  0.01, gear= 1, damage= 1179.00
Ep:33 step:620(14141), a_t=[s=-1.00, t= 0.427153, b= 0.000000], r_t=[r=-0.01, prog=-0.04, pen= 0.03, r_old=-0.01], Reward=  3538.94 /  3460.52 /  27625.80, epsilon=  0.953, speed= -0.06, gear= 1, damage= 1179.00
Ep:33 step:640(14161), a_t=[s=-0.39, t= 0.660045, b= 0.000000], r_t=[r=-0.00, prog=-0.02, pen= 0.02, r_old=-0.00], Reward=  3537.11 /  3458.68 /  27625.80, epsilon=  0.953, speed= -0.04, gear= 1, damage= 1179.00
Ep:33 step:660(14181), a_t=[s= 1.00, t= 0.490104, b= 0.000000], r_t=[r=-0.18, prog= 0.05, pen=-0.24, r_old=-0.18], Reward=  3534.45 /  3456.03 /  27625.80, epsilon=  0.953, speed=  0.10, gear= 1, damage= 1179.00
Ep:33 step:680(14201), a_t=[s= 0.08, t= 0.398319, b= 0.000000], r_t=[r=-0.16, prog= 0.05, pen=-0.20, r_old=-0.16], Reward=  3531.92 /  3453.50 /  27625.80, epsilon=  0.953, speed=  0.08, gear= 1, damage= 1179.00
Ep:33 step:700(14221), a_t=[s= 0.88, t= 0.504648, b= 0.023071], r_t=[r=-0.07, prog= 0.02, pen=-0.10, r_old=-0.07], Reward=  3529.55 /  3451.13 /  27625.80, epsilon=  0.953, speed=  0.04, gear= 1, damage= 1179.00
Ep:33 step:720(14241), a_t=[s=-0.77, t= 0.475544, b= 0.000000], r_t=[r=-0.31, prog= 0.11, pen=-0.42, r_old=-0.31], Reward=  3527.82 /  3449.39 /  27625.80, epsilon=  0.953, speed=  0.17, gear= 1, damage= 1179.00
Ep:33 step:740(14261), a_t=[s= 0.20, t= 0.540306, b= 0.000000], r_t=[r=-0.16, prog= 0.08, pen=-0.25, r_old=-0.16], Reward=  3524.82 /  3446.40 /  27625.80, epsilon=  0.953, speed=  0.10, gear= 1, damage= 1179.00
Ep:33 step:760(14281), a_t=[s=-0.28, t= 0.516893, b= 0.000000], r_t=[r=-0.00, prog=-0.01, pen= 0.00, r_old=-0.00], Reward=  3522.15 /  3443.72 /  27625.80, epsilon=  0.953, speed= -0.01, gear= 1, damage= 1179.00
Ep:33 step:780(14301), a_t=[s=-0.62, t= 0.533066, b= 0.000000], r_t=[r=-0.08, prog= 0.06, pen=-0.14, r_old=-0.08], Reward=  3519.94 /  3441.51 /  27625.80, epsilon=  0.953, speed=  0.06, gear= 1, damage= 1179.00
Ep:33 step:800(14321), a_t=[s=-1.00, t= 0.253219, b= 0.000000], r_t=[r=-0.06, prog= 0.05, pen=-0.11, r_old=-0.06], Reward=  3517.64 /  3439.22 /  27625.80, epsilon=  0.952, speed=  0.05, gear= 1, damage= 1179.00
Ep:33 step:820(14341), a_t=[s=-1.00, t= 0.576696, b= 0.000000], r_t=[r=-0.10, prog= 0.10, pen=-0.21, r_old=-0.10], Reward=  3515.54 /  3437.12 /  27625.80, epsilon=  0.952, speed=  0.09, gear= 1, damage= 1179.00
Ep:33 step:840(14361), a_t=[s=-0.45, t= 0.550425, b= 0.000000], r_t=[r=-0.05, prog= 0.07, pen=-0.12, r_old=-0.05], Reward=  3512.60 /  3434.18 /  27625.80, epsilon=  0.952, speed=  0.05, gear= 1, damage= 1179.00
Ep:33 step:860(14381), a_t=[s=-0.77, t= 0.550509, b= 0.000000], r_t=[r=-0.03, prog= 0.06, pen=-0.10, r_old=-0.03], Reward=  3510.42 /  3432.00 /  27625.80, epsilon=  0.952, speed=  0.04, gear= 1, damage= 1179.00
Ep:33 step:880(14401), a_t=[s=-1.00, t= 0.452233, b= 0.000000], r_t=[r=-0.15, prog= 0.35, pen=-0.50, r_old=-0.15], Reward=  3508.21 /  3429.78 /  27625.80, epsilon=  0.952, speed=  0.21, gear= 1, damage= 1179.00
Ep:33 step:900(14421), a_t=[s=-0.47, t= 0.686796, b= 0.000000], r_t=[r=-0.05, prog= 0.13, pen=-0.18, r_old=-0.05], Reward=  3506.30 /  3427.88 /  27625.80, epsilon=  0.952, speed=  0.08, gear= 1, damage= 1179.00
Ep:33 step:920(14441), a_t=[s= 0.02, t= 0.573222, b= 0.000000], r_t=[r=-0.09, prog= 0.36, pen=-0.45, r_old=-0.09], Reward=  3504.32 /  3425.89 /  27625.80, epsilon=  0.952, speed=  0.20, gear= 1, damage= 1179.00
Ep:33 step:940(14461), a_t=[s= 0.38, t= 0.525669, b= 0.000000], r_t=[r=-0.03, prog= 0.23, pen=-0.26, r_old=-0.03], Reward=  3502.49 /  3424.07 /  27625.80, epsilon=  0.952, speed=  0.12, gear= 1, damage= 1179.00
Ep:33 step:960(14481), a_t=[s=-1.00, t= 0.651222, b= 0.000000], r_t=[r=-0.03, prog= 1.13, pen=-1.17, r_old=-0.03], Reward=  3501.46 /  3423.04 /  27625.80, epsilon=  0.952, speed=  0.53, gear= 1, damage= 1179.00
Ep:33 step:980(14501), a_t=[s=-1.00, t= 0.670991, b= 0.000000], r_t=[r= 0.10, prog= 1.67, pen=-1.57, r_old= 0.10], Reward=  3501.91 /  3423.49 /  27625.80, epsilon=  0.952, speed=  0.73, gear= 1, damage= 1179.00
Ep:33 step:1000(14521), a_t=[s=-0.10, t= 0.651097, b= 0.000000], r_t=[r= 0.20, prog= 1.53, pen=-1.33, r_old= 0.20], Reward=  3504.11 /  3425.69 /  27625.80, epsilon=  0.952, speed=  0.63, gear= 1, damage= 1179.00
Ep:33 step:1020(14541), a_t=[s=-0.78, t= 0.403278, b= 0.000000], r_t=[r= 0.71, prog= 3.15, pen=-2.44, r_old= 0.71], Reward=  3513.19 /  3434.76 /  27625.80, epsilon=  0.952, speed=  1.20, gear= 1, damage= 1179.00
Ep:33 step:1040(14561), a_t=[s=-0.35, t= 0.622519, b= 0.000000], r_t=[r= 18.12, prog= 45.50, pen=-27.38, r_old= 18.12], Reward=  3622.82 /  3544.40 /  27625.80, epsilon=  0.952, speed=  15.36, gear= 1, damage= 1179.00
META = 1 ... Running backwards
=============================================================
 starting episode: 34/2000
Client connected on 3103..............
Ep:34 step:0(14574), a_t=[s= 0.06, t= 0.680524, b= 0.000000], r_t=[r= 0.07, prog= 0.07, pen=-0.00, r_old= 0.07], Reward=  0.07 /  0.07 /  27625.80, epsilon=  0.952, speed=  0.02, gear= 1, damage= 0.00
Ep:34 step:20(14594), a_t=[s=-0.23, t= 0.513848, b= 0.000000], r_t=[r= 118.78, prog= 126.55, pen=-7.77, r_old= 118.78], Reward=  1105.67 /  1105.67 /  27625.80, epsilon=  0.952, speed=  42.60, gear= 1, damage= 0.00
Ep:34 step:40(14614), a_t=[s=-0.79, t= 0.518205, b= 0.000000], r_t=[r= 33.84, prog= 115.27, pen=-81.43, r_old= 33.84], Reward=  1274.71 /  1228.03 /  27625.80, epsilon=  0.951, speed=  39.09, gear= 1, damage= 474.00
Ep:34 step:60(14634), a_t=[s= 0.06, t= 0.649606, b= 0.000000], r_t=[r= 182.26, prog= 225.72, pen=-43.45, r_old= 182.26], Reward=  3274.78 /  3228.10 /  27625.80, epsilon=  0.951, speed=  77.19, gear= 2, damage= 474.00
Ep:34 step:80(14654), a_t=[s= 1.00, t= 0.507566, b= 0.000000], r_t=[r=-18.74, prog= 109.21, pen=-127.94, r_old=-18.74], Reward=  4579.56 /  4388.74 /  27625.80, epsilon=  0.951, speed=  62.41, gear= 2, damage= 486.00
Ep:34 step:100(14674), a_t=[s=-0.19, t= 0.577710, b= 0.000000], r_t=[r= 142.62, prog= 236.16, pen=-93.54, r_old= 142.62], Reward=  6335.87 /  6145.05 /  27625.80, epsilon=  0.951, speed=  82.23, gear= 2, damage= 486.00
Ep:34 step:120(14694), a_t=[s= 0.53, t= 0.392788, b= 0.000000], r_t=[r= 190.91, prog= 238.63, pen=-47.72, r_old= 190.91], Reward=  10166.71 /  9975.89 /  27625.80, epsilon=  0.951, speed=  79.55, gear= 2, damage= 486.00
Ep:34 step:140(14714), a_t=[s= 1.00, t= 0.609817, b= 0.000000], r_t=[r= 84.95, prog= 221.82, pen=-136.87, r_old= 84.95], Reward=  13463.98 /  13176.13 /  27625.80, epsilon=  0.951, speed=  75.47, gear= 2, damage= 490.00
META = 1 ... Running backwards
=============================================================
 starting episode: 35/2000
Client connected on 3103..............
Ep:35 step:0(14734), a_t=[s= 1.00, t= 0.472924, b= 0.000000], r_t=[r= 0.28, prog= 0.28, pen=-0.00, r_old= 0.28], Reward=  0.28 /  0.28 /  27625.80, epsilon=  0.951, speed=  0.09, gear= 1, damage= 0.00
Ep:35 step:20(14754), a_t=[s=-1.00, t= 0.452881, b= 0.000000], r_t=[r= 116.11, prog= 138.68, pen=-22.57, r_old= 116.11], Reward=  1105.30 /  1105.30 /  27625.80, epsilon=  0.951, speed=  46.58, gear= 1, damage= 0.00
Ep:35 step:40(14774), a_t=[s= 1.00, t= 0.511435, b= 0.000000], r_t=[r= 195.13, prog= 214.73, pen=-19.60, r_old= 195.13], Reward=  4054.97 /  4054.97 /  27625.80, epsilon=  0.951, speed=  71.95, gear= 2, damage= 0.00
Ep:35 step:60(14794), a_t=[s= 0.80, t= 0.550048, b= 0.000000], r_t=[r= 17.34, prog= 128.89, pen=-111.55, r_old= 17.34], Reward=  6294.64 /  6251.09 /  27625.80, epsilon=  0.951, speed=  53.01, gear= 2, damage= 157.00
META = 1 ... Running backwards
=============================================================
 starting episode: 36/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:36 step:0(14807), a_t=[s= 1.00, t= 0.497496, b= 0.000000], r_t=[r= 0.46, prog= 0.46, pen=-0.00, r_old= 0.46], Reward=  0.46 /  0.46 /  27625.80, epsilon=  0.951, speed=  0.15, gear= 1, damage= 0.00
Ep:36 step:20(14827), a_t=[s= 0.30, t= 0.585786, b= 0.000000], r_t=[r= 133.99, prog= 154.55, pen=-20.55, r_old= 133.99], Reward=  1382.59 /  1382.59 /  27625.80, epsilon=  0.951, speed=  53.37, gear= 1, damage= 0.00
Ep:36 step:40(14847), a_t=[s= 1.00, t= 0.653652, b= 0.000000], r_t=[r= 181.04, prog= 225.06, pen=-44.02, r_old= 181.04], Reward=  4597.09 /  4597.09 /  27625.80, epsilon=  0.951, speed=  75.36, gear= 2, damage= 0.00
Ep:36 step:60(14867), a_t=[s= 0.99, t= 0.515343, b= 0.000000], r_t=[r= 132.25, prog= 231.37, pen=-99.12, r_old= 132.25], Reward=  8197.58 /  8197.58 /  27625.80, epsilon=  0.951, speed=  78.44, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 37/2000
Client connected on 3103..............
Ep:37 step:0(14881), a_t=[s= 0.92, t= 0.568044, b= 0.000000], r_t=[r= 0.54, prog= 0.54, pen=-0.00, r_old= 0.54], Reward=  0.54 /  0.54 /  27625.80, epsilon=  0.951, speed=  0.18, gear= 1, damage= 0.00
Ep:37 step:20(14901), a_t=[s= 0.18, t= 0.526838, b= 0.000000], r_t=[r= 122.19, prog= 130.06, pen=-7.87, r_old= 122.19], Reward=  1126.78 /  1126.78 /  27625.80, epsilon=  0.951, speed=  43.66, gear= 1, damage= 0.00
Ep:37 step:40(14921), a_t=[s= 0.04, t= 0.670383, b= 0.000000], r_t=[r= 63.86, prog= 171.56, pen=-107.70, r_old= 63.86], Reward=  3085.17 /  2991.14 /  27625.80, epsilon=  0.950, speed=  57.65, gear= 2, damage= 168.00
Ep:37 step:60(14941), a_t=[s=-0.58, t= 0.512422, b= 0.000000], r_t=[r= 89.28, prog= 226.63, pen=-137.35, r_old= 89.28], Reward=  4977.59 /  4883.56 /  27625.80, epsilon=  0.950, speed=  80.30, gear= 2, damage= 168.00
Ep:37 step:80(14961), a_t=[s= 1.00, t= 0.565850, b= 0.000000], r_t=[r=-0.17, prog= 0.25, pen=-0.42, r_old=-0.17], Reward=  5106.97 /  5037.99 /  27625.80, epsilon=  0.950, speed=  0.18, gear= 1, damage= 187.00
Ep:37 step:100(14981), a_t=[s= 0.36, t= 0.651264, b= 0.000000], r_t=[r=-0.17, prog= 0.30, pen=-0.48, r_old=-0.17], Reward=  5104.83 /  5035.85 /  27625.80, epsilon=  0.950, speed=  0.20, gear= 1, damage= 187.00
Ep:37 step:120(15001), a_t=[s= 0.72, t= 0.574554, b= 0.000000], r_t=[r=-0.10, prog= 0.24, pen=-0.34, r_old=-0.10], Reward=  5102.86 /  5033.88 /  27625.80, epsilon=  0.950, speed=  0.15, gear= 1, damage= 187.00
Ep:37 step:140(15021), a_t=[s= 0.01, t= 0.551615, b= 0.000000], r_t=[r=-0.07, prog= 0.19, pen=-0.27, r_old=-0.07], Reward=  5101.17 /  5032.19 /  27625.80, epsilon=  0.950, speed=  0.12, gear= 1, damage= 187.00
Ep:37 step:160(15041), a_t=[s=-0.46, t= 0.612694, b= 0.000000], r_t=[r=-0.14, prog= 0.54, pen=-0.68, r_old=-0.14], Reward=  5098.92 /  5029.93 /  27625.80, epsilon=  0.950, speed=  0.30, gear= 1, damage= 187.00
Ep:37 step:180(15061), a_t=[s= 0.42, t= 0.594029, b= 0.000000], r_t=[r=-0.13, prog= 0.97, pen=-1.10, r_old=-0.13], Reward=  5097.04 /  5028.06 /  27625.80, epsilon=  0.950, speed=  0.49, gear= 1, damage= 187.00
Ep:37 step:200(15081), a_t=[s=-0.05, t= 0.660891, b= 0.000000], r_t=[r=-0.04, prog= 0.81, pen=-0.84, r_old=-0.04], Reward=  5096.14 /  5027.16 /  27625.80, epsilon=  0.950, speed=  0.38, gear= 1, damage= 187.00
Ep:37 step:220(15101), a_t=[s=-0.81, t= 0.701928, b= 0.000000], r_t=[r= 0.02, prog= 0.74, pen=-0.72, r_old= 0.02], Reward=  5095.97 /  5026.99 /  27625.80, epsilon=  0.950, speed=  0.33, gear= 1, damage= 187.00
Ep:37 step:240(15121), a_t=[s= 1.00, t= 0.383412, b= 0.000000], r_t=[r= 0.22, prog= 1.98, pen=-1.76, r_old= 0.22], Reward=  5097.70 /  5028.72 /  27625.80, epsilon=  0.950, speed=  0.83, gear= 1, damage= 187.00
Ep:37 step:260(15141), a_t=[s= 0.32, t= 0.468217, b= 0.000000], r_t=[r= 1.20, prog= 4.97, pen=-3.77, r_old= 1.20], Reward=  5108.35 /  5039.36 /  27625.80, epsilon=  0.950, speed=  1.87, gear= 1, damage= 187.00
Ep:37 step:280(15161), a_t=[s=-0.01, t= 0.516288, b= 0.000000], r_t=[r= 3.42, prog= 10.38, pen=-6.96, r_old= 3.42], Reward=  5140.94 /  5071.96 /  27625.80, epsilon=  0.950, speed=  3.66, gear= 1, damage= 187.00
Ep:37 step:300(15181), a_t=[s=-0.42, t= 0.527651, b= 0.000000], r_t=[r= 44.18, prog= 106.16, pen=-61.98, r_old= 44.18], Reward=  5531.28 /  5462.30 /  27625.80, epsilon=  0.950, speed=  36.77, gear= 1, damage= 187.00
META = 1 ... Running backwards
=============================================================
 starting episode: 38/2000
Client connected on 3103..............
Ep:38 step:0(15186), a_t=[s=-0.04, t= 0.571631, b= 0.000000], r_t=[r= 0.54, prog= 0.54, pen=-0.00, r_old= 0.54], Reward=  0.54 /  0.54 /  27625.80, epsilon=  0.950, speed=  0.18, gear= 1, damage= 0.00
Ep:38 step:20(15206), a_t=[s=-0.97, t= 0.579049, b= 0.000000], r_t=[r= 117.35, prog= 130.03, pen=-12.69, r_old= 117.35], Reward=  1213.48 /  1213.48 /  27625.80, epsilon=  0.950, speed=  44.82, gear= 1, damage= 0.00
Ep:38 step:40(15226), a_t=[s= 0.23, t= 0.519452, b= 0.000000], r_t=[r= 220.39, prog= 231.82, pen=-11.44, r_old= 220.39], Reward=  4596.06 /  4596.06 /  27625.80, epsilon=  0.949, speed=  77.28, gear= 2, damage= 0.00
Ep:38 step:60(15246), a_t=[s= 0.48, t= 0.318399, b= 0.000000], r_t=[r= 163.95, prog= 228.63, pen=-64.67, r_old= 163.95], Reward=  8800.96 /  8800.96 /  27625.80, epsilon=  0.949, speed=  78.22, gear= 2, damage= 0.00
Ep:38 step:80(15266), a_t=[s= 0.45, t= 0.668599, b= 0.000000], r_t=[r= 45.81, prog= 172.51, pen=-126.71, r_old= 45.81], Reward=  11682.98 /  11637.30 /  27625.80, epsilon=  0.949, speed=  63.80, gear= 2, damage= 65.00
META = 1 ... Running backwards
=============================================================
 starting episode: 39/2000
Client connected on 3103..............
Ep:39 step:0(15281), a_t=[s= 0.41, t= 0.434258, b= 0.000000], r_t=[r= 0.20, prog= 0.20, pen=-0.00, r_old= 0.20], Reward=  0.20 /  0.20 /  27625.80, epsilon=  0.949, speed=  0.07, gear= 1, damage= 0.00
Ep:39 step:20(15301), a_t=[s=-1.00, t= 0.426713, b= 0.000000], r_t=[r= 110.48, prog= 125.80, pen=-15.32, r_old= 110.48], Reward=  1077.45 /  1077.45 /  27625.80, epsilon=  0.949, speed=  43.14, gear= 1, damage= 0.00
Ep:39 step:40(15321), a_t=[s= 1.00, t= 0.550902, b= 0.000000], r_t=[r= 192.12, prog= 211.22, pen=-19.10, r_old= 192.12], Reward=  4436.41 /  4436.41 /  27625.80, epsilon=  0.949, speed=  70.76, gear= 2, damage= 0.00
